id_venta,fecha,finca,producto,cantidad,unidad,precio_unitario_cop,comprador,medio_pago
V-04256,2025-04-11,Buenos Aires,leche,40,litro,1896,Cooperativa,efectivo
V-04257,2025-04-30,San Miguel,sorgo,482,kg,1051,Mercado municipal,efectivo
V-04258,2025-01-16,El Progreso,maiz,58,kg,1902,Tienda veredal,efectivo
V-04259,2025-10-31,Santa Lucia,yuca,15,kg,2561,Tienda veredal,transferencia
V-04260,2025-01-04,Los Guaduales,queso,9,kg,13071,Tienda veredal,efectivo
V-04261,2025-09-08,El Progreso,maiz,163,kg,1772,Cooperativa,credito_local
V-04262,2025-10-24,El Roble,yuca,336,kg,2246,Colegio,credito_local
V-04263,2025-02-19,San Miguel,sorgo,265,kg,2430,Mercado municipal,efectivo
V-04264,2025-09-30,Santa Lucia,sorgo,101,kg,1310,Mercado municipal,credito_local
V-04265,2025-04-20,Buenos Aires,yuca,173,kg,1218,Restaurante,transferencia
V-04266,2025-10-10,San Miguel,abono_organico,27,bulto,11270,Restaurante,transferencia
V-04267,2025-01-16,La Pradera,maiz,346,kg,1924,Familia local,transferencia
V-04268,2025-12-29,Santa Lucia,yuca,178,kg,2059,Restaurante,efectivo
V-04269,2025-08-07,La Esperanza,abono_organico,18,bulto,12291,Restaurante,credito_local
V-04270,2025-04-06,San Miguel,maiz,554,kg,1826,Mercado municipal,efectivo
V-04271,2025-10-05,La Esperanza,yuca,332,kg,1257,Mercado municipal,credito_local
V-04272,2025-08-06,San Miguel,abono_organico,35,bulto,8473,Cooperativa,transferencia
V-04273,2025-07-30,La Pradera,sorgo,91,kg,1739,Tienda veredal,transferencia
V-04274,2025-06-10,El Progreso,yuca,478,kg,1067,Familia local,efectivo
V-04275,2025-04-30,La Esperanza,leche,208,litro,2153,Tienda veredal,credito_local
V-04276,2025-04-23,Los Guaduales,sorgo,62,kg,2200,Restaurante,transferencia
V-04277,2025-01-16,El Progreso,abono_organico,7,bulto,8935,Restaurante,transferencia
V-04278,2025-08-07,El Progreso,yuca,421,kg,1825,Restaurante,transferencia
V-04279,2025-01-16,La Esperanza,yuca,386,kg,993,Restaurante,efectivo
V-04280,2025-02-16,Buenos Aires,abono_organico,42,bulto,16001,Restaurante,efectivo
V-04281,2025-02-06,La Esperanza,abono_organico,30,bulto,16198,Cooperativa,credito_local
V-04282,2025-08-02,El Roble,maiz,523,kg,2066,Mercado municipal,efectivo
V-04283,2025-07-11,Santa Lucia,leche,19,litro,2265,Familia local,transferencia
V-04284,2025-03-23,La Esperanza,yuca,107,kg,1398,Restaurante,transferencia
V-04285,2025-10-27,Santa Lucia,maiz,312,kg,1758,Mercado municipal,transferencia
V-04286,2025-09-02,La Esperanza,yuca,624,kg,2187,Colegio,credito_local
V-04287,2025-04-24,Santa Lucia,maiz,638,kg,1722,Familia local,efectivo
V-04288,2025-07-12,El Progreso,sorgo,432,kg,986,Cooperativa,transferencia
V-04289,2025-09-02,El Roble,leche,198,litro,1523,Tienda veredal,credito_local
V-04290,2025-08-15,El Progreso,yuca,96,kg,1252,Familia local,efectivo
V-04291,2025-07-31,Santa Lucia,maiz,292,kg,1198,Cooperativa,transferencia
V-04292,2025-04-26,El Progreso,maiz,390,kg,1960,Tienda veredal,transferencia
V-04293,2025-02-16,San Miguel,leche,16,litro,1861,Restaurante,efectivo
V-04294,2025-01-15,El Progreso,sorgo,498,kg,2649,Restaurante,credito_local
V-04295,2025-10-30,Santa Lucia,maiz,332,kg,2098,Familia local,transferencia
V-04296,2025-09-12,La Esperanza,leche,148,litro,2228,Mercado municipal,efectivo
V-04297,2025-03-10,San Miguel,abono_organico,19,bulto,10956,Restaurante,transferencia
V-04298,2025-01-25,Santa Lucia,maiz,155,kg,2773,Familia local,efectivo
V-04299,2025-06-10,El Roble,abono_organico,25,bulto,11859,Restaurante,transferencia
V-04300,2025-10-28,La Esperanza,queso,27,kg,14683,Tienda veredal,efectivo
V-04301,2025-06-23,El Roble,abono_organico,34,bulto,10503,Familia local,efectivo
V-04302,2025-01-16,Santa Lucia,sorgo,576,kg,1429,Mercado municipal,transferencia
V-04303,2025-06-08,El Roble,yuca,146,kg,1114,Restaurante,credito_local
V-04304,2025-03-09,La Esperanza,queso,55,kg,13116,Tienda veredal,transferencia
V-04305,2025-12-08,San Miguel,abono_organico,42,bulto,9058,Mercado municipal,credito_local
V-04306,2025-09-03,Buenos Aires,queso,34,kg,12841,Familia local,efectivo
V-04307,2025-02-24,Buenos Aires,yuca,567,kg,935,Tienda veredal,efectivo
V-04308,2025-01-10,El Progreso,abono_organico,6,bulto,15338,Familia local,efectivo
V-04309,2025-02-04,El Roble,maiz,24,kg,1904,Tienda veredal,transferencia
V-04310,2025-10-04,San Miguel,queso,23,kg,13528,Cooperativa,transferencia
V-04311,2025-09-14,La Esperanza,leche,102,litro,2213,Restaurante,efectivo
V-04312,2025-01-02,Santa Lucia,maiz,376,kg,2101,Colegio,transferencia
V-04313,2025-09-03,La Pradera,yuca,554,kg,1103,Mercado municipal,credito_local
V-04314,2025-04-17,San Miguel,queso,21,kg,10351,Colegio,efectivo
V-04315,2025-05-31,El Progreso,sorgo,341,kg,1935,Tienda veredal,transferencia
V-04316,2025-04-10,Buenos Aires,sorgo,395,kg,2574,Mercado municipal,efectivo
V-04317,2025-07-14,San Miguel,queso,4,kg,9702,Tienda veredal,efectivo
V-04318,2025-01-01,La Esperanza,leche,55,litro,2252,Familia local,transferencia
V-04319,2025-02-13,San Miguel,maiz,324,kg,2114,Tienda veredal,credito_local
V-04320,2025-02-04,San Miguel,queso,40,kg,14217,Colegio,efectivo
V-04321,2025-09-05,Buenos Aires,maiz,502,kg,1899,Mercado municipal,efectivo
V-04322,2025-10-06,Los Guaduales,yuca,300,kg,1737,Mercado municipal,credito_local
V-04323,2025-07-24,El Progreso,yuca,552,kg,1392,Colegio,transferencia
V-04324,2025-04-23,Los Guaduales,yuca,635,kg,1009,Familia local,transferencia
V-04325,2025-02-13,La Esperanza,yuca,511,kg,1729,Colegio,efectivo
V-04326,2025-06-12,San Miguel,sorgo,282,kg,2485,Colegio,transferencia
V-04327,2025-04-16,San Miguel,queso,32,kg,13826,Familia local,transferencia
V-04328,2025-12-17,Santa Lucia,queso,45,kg,12056,Familia local,credito_local
V-04329,2025-09-28,El Progreso,abono_organico,39,bulto,9873,Colegio,transferencia
V-04330,2025-11-21,La Pradera,abono_organico,45,bulto,14943,Colegio,efectivo
V-04331,2025-08-30,Buenos Aires,yuca,48,kg,1322,Tienda veredal,transferencia
V-04332,2025-06-01,El Roble,leche,162,litro,1961,Mercado municipal,efectivo
V-04333,2025-03-31,Los Guaduales,leche,54,litro,2212,Cooperativa,efectivo
V-04334,2025-12-04,Santa Lucia,leche,132,litro,1590,Mercado municipal,credito_local
V-04335,2025-03-22,El Progreso,abono_organico,37,bulto,7184,Tienda veredal,transferencia
V-04336,2025-03-28,El Roble,maiz,128,kg,980,Colegio,efectivo
V-04337,2025-07-14,La Esperanza,maiz,36,kg,1973,Mercado municipal,credito_local
V-04338,2025-02-25,Santa Lucia,maiz,275,kg,2779,Mercado municipal,transferencia
V-04339,2025-04-19,La Pradera,yuca,425,kg,2132,Tienda veredal,transferencia
V-04340,2025-09-30,Buenos Aires,sorgo,470,kg,2217,Cooperativa,efectivo
V-04341,2025-04-26,Los Guaduales,maiz,385,kg,2422,Cooperativa,credito_local
V-04342,2025-05-21,El Roble,yuca,32,kg,2072,Restaurante,credito_local
V-04343,2025-03-08,El Progreso,abono_organico,11,bulto,7984,Tienda veredal,efectivo
V-04344,2025-01-27,San Miguel,leche,91,litro,2128,Mercado municipal,transferencia
V-04345,2025-05-06,Santa Lucia,leche,129,litro,2065,Cooperativa,credito_local
V-04346,2025-07-05,Santa Lucia,leche,81,litro,2200,Familia local,transferencia
V-04347,2025-04-03,Santa Lucia,leche,133,litro,2266,Cooperativa,transferencia
V-04348,2025-09-11,Santa Lucia,leche,213,litro,1758,Colegio,efectivo
V-04349,2025-06-09,El Roble,sorgo,477,kg,2798,Familia local,credito_local
V-04350,2025-01-26,La Esperanza,leche,185,litro,1514,Familia local,efectivo
V-04351,2025-07-30,El Roble,queso,16,kg,10889,Colegio,credito_local
V-04352,2025-12-22,Buenos Aires,queso,52,kg,12012,Mercado municipal,credito_local
V-04353,2025-11-06,El Roble,sorgo,151,kg,911,Restaurante,efectivo
V-04354,2025-06-06,El Progreso,sorgo,24,kg,1306,Tienda veredal,transferencia
V-04355,2025-10-25,Buenos Aires,maiz,601,kg,1213,Cooperativa,efectivo
V-04356,2025-09-23,El Progreso,yuca,320,kg,2272,Restaurante,transferencia
V-04357,2025-05-19,Santa Lucia,sorgo,514,kg,2662,Mercado municipal,transferencia
V-04358,2025-08-28,Los Guaduales,queso,2,kg,13167,Mercado municipal,efectivo
V-04359,2025-09-27,La Pradera,sorgo,424,kg,1236,Mercado municipal,credito_local
V-04360,2025-03-22,Buenos Aires,sorgo,346,kg,1200,Familia local,efectivo
V-04361,2025-03-06,La Esperanza,abono_organico,30,bulto,17680,Cooperativa,efectivo
V-04362,2025-02-12,Buenos Aires,sorgo,380,kg,1926,Cooperativa,transferencia
V-04363,2025-11-20,Santa Lucia,sorgo,11,kg,1143,Restaurante,credito_local
V-04364,2025-12-23,El Progreso,sorgo,568,kg,1300,Familia local,credito_local
V-04365,2025-05-26,El Roble,abono_organico,27,bulto,8461,Colegio,credito_local
V-04366,2025-01-15,La Pradera,leche,70,litro,1999,Cooperativa,efectivo
V-04367,2025-06-18,El Roble,leche,185,litro,2241,Cooperativa,efectivo
V-04368,2025-01-18,El Roble,leche,174,litro,2031,Familia local,credito_local
V-04369,2025-01-11,Santa Lucia,leche,196,litro,1873,Cooperativa,transferencia
V-04370,2025-08-01,La Pradera,queso,31,kg,14180,Restaurante,transferencia
V-04371,2025-01-12,La Esperanza,abono_organico,7,bulto,17386,Familia local,transferencia
V-04372,2025-09-13,La Pradera,leche,140,litro,1965,Tienda veredal,transferencia
V-04373,2025-12-29,El Roble,abono_organico,7,bulto,16623,Mercado municipal,efectivo
V-04374,2025-02-01,El Roble,maiz,90,kg,2395,Colegio,credito_local
V-04375,2025-04-29,El Progreso,abono_organico,10,bulto,11309,Colegio,transferencia
V-04376,2025-08-26,Santa Lucia,yuca,200,kg,1015,Mercado municipal,transferencia
V-04377,2025-03-19,El Roble,sorgo,256,kg,914,Tienda veredal,transferencia
V-04378,2025-07-12,La Esperanza,maiz,71,kg,1053,Restaurante,efectivo
V-04379,2025-10-23,El Progreso,yuca,535,kg,2432,Cooperativa,efectivo
V-04380,2025-11-08,Buenos Aires,queso,19,kg,9311,Cooperativa,credito_local
V-04381,2025-07-03,La Esperanza,queso,37,kg,14989,Tienda veredal,efectivo
V-04382,2025-05-23,Buenos Aires,sorgo,409,kg,1993,Tienda veredal,efectivo
V-04383,2025-08-06,El Roble,abono_organico,43,bulto,16660,Mercado municipal,transferencia
V-04384,2025-04-22,El Progreso,queso,34,kg,12893,Mercado municipal,transferencia
V-04385,2025-10-08,El Roble,abono_organico,24,bulto,10098,Cooperativa,efectivo
V-04386,2025-10-02,Buenos Aires,queso,33,kg,12753,Restaurante,credito_local
V-04387,2025-08-14,La Pradera,sorgo,445,kg,1637,Restaurante,transferencia
V-04388,2025-08-22,Los Guaduales,queso,18,kg,11070,Restaurante,transferencia
V-04389,2025-02-05,San Miguel,maiz,133,kg,2691,Colegio,efectivo
V-04390,2025-10-10,La Esperanza,sorgo,520,kg,1564,Tienda veredal,credito_local
V-04391,2025-09-24,Santa Lucia,maiz,407,kg,2625,Tienda veredal,transferencia
V-04392,2025-09-21,El Roble,leche,213,litro,2177,Colegio,efectivo
V-04393,2025-02-26,Santa Lucia,maiz,29,kg,1512,Cooperativa,transferencia
V-04394,2025-01-08,Buenos Aires,leche,209,litro,1736,Mercado municipal,transferencia
V-04395,2025-12-23,El Roble,leche,177,litro,1989,Colegio,efectivo
V-04396,2025-05-08,Santa Lucia,yuca,494,kg,1044,Mercado municipal,transferencia
V-04397,2025-06-17,El Progreso,leche,190,litro,1979,Restaurante,efectivo
V-04398,2025-08-30,Buenos Aires,abono_organico,38,bulto,13838,Familia local,efectivo
V-04399,2025-01-09,El Progreso,abono_organico,40,bulto,8282,Cooperativa,credito_local
V-04400,2025-07-08,San Miguel,abono_organico,6,bulto,10165,Tienda veredal,efectivo
V-04401,2025-11-11,El Progreso,queso,60,kg,10549,Tienda veredal,credito_local
V-04402,2025-10-04,Los Guaduales,maiz,416,kg,1899,Cooperativa,transferencia
V-04403,2025-10-12,San Miguel,sorgo,632,kg,1236,Tienda veredal,transferencia
V-04404,2025-11-02,El Roble,maiz,115,kg,1141,Restaurante,transferencia
V-04405,2025-06-01,La Esperanza,abono_organico,7,bulto,9879,Colegio,efectivo
V-04406,2025-06-19,Los Guaduales,abono_organico,18,bulto,12414,Mercado municipal,transferencia
V-04407,2025-08-01,La Esperanza,queso,9,kg,13126,Familia local,credito_local
V-04408,2025-03-14,Los Guaduales,leche,206,litro,1944,Cooperativa,credito_local
V-04409,2025-12-23,Santa Lucia,yuca,435,kg,1769,Restaurante,transferencia
V-04410,2025-06-16,Buenos Aires,queso,54,kg,11727,Cooperativa,credito_local
V-04411,2025-09-14,Santa Lucia,yuca,160,kg,1097,Familia local,efectivo
V-04412,2025-01-21,Santa Lucia,queso,27,kg,10767,Restaurante,transferencia
V-04413,2025-09-05,Los Guaduales,yuca,429,kg,1986,Colegio,efectivo
V-04414,2025-06-29,Los Guaduales,abono_organico,35,bulto,11081,Mercado municipal,transferencia
V-04415,2025-10-17,La Pradera,yuca,230,kg,2036,Familia local,transferencia
V-04416,2025-07-20,El Roble,leche,149,litro,2216,Familia local,transferencia
V-04417,2025-09-29,El Progreso,sorgo,598,kg,2380,Tienda veredal,credito_local
V-04418,2025-10-22,Los Guaduales,abono_organico,34,bulto,14124,Restaurante,credito_local
V-04419,2025-10-13,San Miguel,leche,98,litro,1571,Tienda veredal,credito_local
V-04420,2025-09-23,El Progreso,queso,46,kg,12155,Tienda veredal,credito_local
V-04421,2025-03-13,El Roble,yuca,404,kg,1136,Tienda veredal,efectivo
V-04422,2025-07-29,Los Guaduales,queso,6,kg,13769,Cooperativa,credito_local
V-04423,2025-07-17,La Esperanza,leche,107,litro,2119,Mercado municipal,efectivo
V-04424,2025-08-16,San Miguel,yuca,577,kg,1240,Restaurante,credito_local
V-04425,2025-05-30,Los Guaduales,abono_organico,44,bulto,10269,Familia local,credito_local
V-04426,2025-05-14,San Miguel,maiz,350,kg,1409,Tienda veredal,transferencia
V-04427,2025-12-18,El Progreso,leche,25,litro,1936,Restaurante,credito_local
V-04428,2025-08-27,Los Guaduales,maiz,263,kg,2069,Restaurante,efectivo
V-04429,2025-04-06,Buenos Aires,sorgo,130,kg,1754,Mercado municipal,efectivo
V-04430,2025-12-10,San Miguel,yuca,396,kg,2591,Restaurante,efectivo
V-04431,2025-06-17,La Pradera,abono_organico,31,bulto,11738,Mercado municipal,efectivo
V-04432,2025-04-21,Los Guaduales,yuca,646,kg,2285,Cooperativa,transferencia
V-04433,2025-02-03,La Esperanza,queso,8,kg,14889,Restaurante,credito_local
V-04434,2025-09-12,El Progreso,leche,14,litro,1747,Tienda veredal,transferencia
V-04435,2025-07-17,Los Guaduales,abono_organico,7,bulto,15510,Colegio,transferencia
V-04436,2025-07-11,El Progreso,sorgo,519,kg,1619,Cooperativa,efectivo
V-04437,2025-08-08,Buenos Aires,maiz,60,kg,2016,Cooperativa,efectivo
V-04438,2025-08-20,Santa Lucia,leche,89,litro,2282,Colegio,efectivo
V-04439,2025-02-17,Santa Lucia,leche,97,litro,1677,Colegio,credito_local
V-04440,2025-09-08,La Pradera,leche,153,litro,1808,Mercado municipal,efectivo
V-04441,2025-06-03,El Roble,queso,50,kg,9987,Cooperativa,transferencia
V-04442,2025-05-27,La Pradera,queso,56,kg,14232,Tienda veredal,transferencia
V-04443,2025-01-03,Los Guaduales,abono_organico,35,bulto,16337,Restaurante,credito_local
V-04444,2025-06-28,El Roble,leche,96,litro,2172,Familia local,credito_local
V-04445,2025-10-27,Buenos Aires,maiz,330,kg,1348,Colegio,transferencia
V-04446,2025-02-17,El Progreso,yuca,190,kg,1256,Restaurante,efectivo
V-04447,2025-12-17,El Roble,yuca,379,kg,2118,Mercado municipal,transferencia
V-04448,2025-12-20,La Pradera,leche,169,litro,1567,Familia local,credito_local
V-04449,2025-12-24,El Roble,maiz,111,kg,2219,Familia local,transferencia
V-04450,2025-01-27,San Miguel,yuca,339,kg,1871,Cooperativa,transferencia
V-04451,2025-03-29,Buenos Aires,abono_organico,1,bulto,17842,Colegio,credito_local
V-04452,2025-03-15,Buenos Aires,abono_organico,17,bulto,14462,Familia local,efectivo
V-04453,2025-06-08,El Progreso,queso,26,kg,14204,Tienda veredal,efectivo
V-04454,2025-04-29,Buenos Aires,yuca,232,kg,1127,Cooperativa,efectivo
V-04455,2025-09-09,San Miguel,yuca,115,kg,2536,Cooperativa,efectivo
V-04456,2025-09-23,El Roble,abono_organico,4,bulto,7946,Cooperativa,transferencia
V-04457,2025-01-25,La Pradera,yuca,154,kg,2797,Cooperativa,transferencia
V-04458,2025-07-12,Buenos Aires,maiz,108,kg,2660,Familia local,credito_local
V-04459,2025-11-14,San Miguel,leche,36,litro,1949,Familia local,efectivo
V-04460,2025-07-20,Los Guaduales,yuca,486,kg,1214,Cooperativa,transferencia
V-04461,2025-03-31,San Miguel,leche,33,litro,1604,Familia local,credito_local
V-04462,2025-12-24,Los Guaduales,queso,59,kg,14663,Tienda veredal,credito_local
V-04463,2025-05-26,San Miguel,queso,17,kg,11183,Restaurante,credito_local
V-04464,2025-12-30,El Progreso,maiz,574,kg,1635,Familia local,efectivo
V-04465,2025-04-11,La Pradera,queso,50,kg,9553,Restaurante,efectivo
V-04466,2025-11-24,Buenos Aires,abono_organico,23,bulto,12888,Restaurante,credito_local
V-04467,2025-10-02,Buenos Aires,leche,23,litro,1918,Tienda veredal,credito_local
V-04468,2025-10-28,El Progreso,yuca,483,kg,1004,Mercado municipal,efectivo
V-04469,2025-02-12,Los Guaduales,yuca,177,kg,1503,Tienda veredal,efectivo
V-04470,2025-02-10,Buenos Aires,abono_organico,32,bulto,9801,Colegio,efectivo
V-04471,2025-10-17,Buenos Aires,yuca,564,kg,1493,Cooperativa,credito_local
V-04472,2025-11-04,El Progreso,abono_organico,42,bulto,11365,Cooperativa,credito_local
V-04473,2025-04-19,Buenos Aires,yuca,35,kg,2713,Colegio,credito_local
V-04474,2025-03-17,El Roble,maiz,354,kg,1289,Mercado municipal,efectivo
V-04475,2025-08-22,El Roble,queso,18,kg,12836,Cooperativa,credito_local
V-04476,2025-12-28,Los Guaduales,abono_organico,32,bulto,10633,Colegio,credito_local
V-04477,2025-11-04,Buenos Aires,yuca,146,kg,1759,Tienda veredal,efectivo
V-04478,2025-08-09,Santa Lucia,yuca,364,kg,1300,Colegio,efectivo
V-04479,2025-10-22,El Roble,sorgo,602,kg,1478,Colegio,transferencia
V-04480,2025-01-19,El Progreso,abono_organico,20,bulto,10641,Colegio,credito_local
V-04481,2025-04-16,El Roble,sorgo,337,kg,1870,Colegio,efectivo
V-04482,2025-11-19,La Pradera,leche,173,litro,1822,Mercado municipal,credito_local
V-04483,2025-07-11,San Miguel,maiz,173,kg,2732,Cooperativa,transferencia
V-04484,2025-11-15,Los Guaduales,abono_organico,10,bulto,15172,Cooperativa,transferencia
V-04485,2025-12-28,La Esperanza,yuca,66,kg,980,Tienda veredal,transferencia
V-04486,2025-08-11,Buenos Aires,sorgo,467,kg,1817,Mercado municipal,efectivo
V-04487,2025-04-07,La Pradera,queso,34,kg,12524,Mercado municipal,credito_local
V-04488,2025-03-02,San Miguel,abono_organico,13,bulto,10687,Tienda veredal,credito_local
V-04489,2025-03-23,El Progreso,yuca,296,kg,2003,Cooperativa,transferencia
V-04490,2025-09-28,San Miguel,yuca,156,kg,1835,Familia local,efectivo
V-04491,2025-04-08,San Miguel,abono_organico,31,bulto,13436,Mercado municipal,efectivo
V-04492,2025-09-08,Buenos Aires,leche,186,litro,1786,Restaurante,transferencia
V-04493,2025-03-13,El Progreso,sorgo,230,kg,2639,Familia local,credito_local
V-04494,2025-09-07,Buenos Aires,maiz,437,kg,1022,Familia local,efectivo
V-04495,2025-10-12,Santa Lucia,maiz,455,kg,2042,Colegio,transferencia
V-04496,2025-12-27,Santa Lucia,maiz,617,kg,2292,Mercado municipal,credito_local
V-04497,2025-06-14,El Progreso,leche,220,litro,2159,Familia local,credito_local
V-04498,2025-01-24,Buenos Aires,queso,16,kg,9445,Tienda veredal,transferencia
V-04499,2025-08-20,El Progreso,abono_organico,36,bulto,10426,Cooperativa,credito_local
V-04500,2025-12-11,El Progreso,leche,211,litro,1693,Mercado municipal,efectivo
V-04501,2025-02-08,La Pradera,leche,15,litro,2113,Familia local,transferencia
V-04502,2025-04-01,El Roble,queso,53,kg,13640,Cooperativa,transferencia
V-04503,2025-03-27,La Pradera,sorgo,492,kg,1904,Familia local,credito_local
V-04504,2025-02-04,El Roble,maiz,513,kg,2112,Mercado municipal,credito_local
V-04505,2025-09-01,Los Guaduales,abono_organico,22,bulto,12956,Mercado municipal,efectivo
V-04506,2025-09-27,La Esperanza,maiz,284,kg,1594,Restaurante,transferencia
V-04507,2025-04-27,Buenos Aires,queso,26,kg,12658,Familia local,efectivo
V-04508,2025-05-21,El Progreso,maiz,586,kg,1797,Colegio,efectivo
V-04509,2025-03-01,El Roble,maiz,51,kg,2519,Cooperativa,credito_local
V-04510,2025-05-25,La Pradera,queso,45,kg,13586,Familia local,credito_local
V-04511,2025-04-01,Los Guaduales,leche,106,litro,1886,Tienda veredal,efectivo
V-04512,2025-09-05,La Esperanza,leche,45,litro,2196,Tienda veredal,transferencia
V-04513,2025-12-26,San Miguel,yuca,477,kg,2176,Restaurante,transferencia
V-04514,2025-09-15,La Esperanza,abono_organico,16,bulto,11916,Cooperativa,credito_local
V-04515,2025-08-05,Los Guaduales,queso,58,kg,13513,Tienda veredal,efectivo
V-04516,2025-10-15,San Miguel,sorgo,486,kg,2661,Familia local,credito_local
V-04517,2025-07-24,Buenos Aires,maiz,603,kg,1606,Colegio,credito_local
V-04518,2025-08-06,Santa Lucia,leche,24,litro,1956,Cooperativa,transferencia
V-04519,2025-03-09,El Progreso,leche,189,litro,1781,Familia local,efectivo
