codigo_animal,finca,raza,edad_meses,peso_kg,estado_sanitario,ultima_vacuna,responsable
LA-2116,La Esperanza,Holstein,31,424.7,sano,2024-11-24,Jorge
LA-2117,La Pradera,Normando,84,435.2,sano,2024-10-10,Ana
LO-2118,Los Guaduales,Normando,118,407.1,observacion,2024-08-14,Luis
EL-2119,El Progreso,Jersey,112,419.4,sano,2024-12-01,Paola
EL-2120,El Progreso,Criollo,75,550.6,sano,2024-10-12,Carlos
LA-2121,La Pradera,Pardo Suizo,112,456.0,sano,2024-12-25,Ana
BU-2122,Buenos Aires,Criollo,111,434.2,vacuna_pendiente,2024-09-20,Carlos
SA-2123,San Miguel,Pardo Suizo,102,208.5,sano,2024-10-25,Carlos
EL-2124,El Roble,Holstein,21,439.1,observacion,2024-11-06,Luis
LO-2125,Los Guaduales,Criollo,118,480.7,sano,2024-09-15,Ana
LA-2126,La Pradera,Gyr,28,291.5,sano,2024-12-03,Marta
BU-2127,Buenos Aires,Holstein,84,307.9,sano,2024-08-24,Jorge
EL-2128,El Roble,Criollo,50,370.4,sano,2024-09-18,Ana
EL-2129,El Roble,Normando,100,408.5,sano,2024-11-17,Marta
SA-2130,Santa Lucia,Holstein,105,517.4,sano,2024-10-24,Marta
EL-2131,El Progreso,Normando,35,392.5,sano,2024-11-11,Jorge
LO-2132,Los Guaduales,Normando,117,421.4,tratamiento,2024-12-05,Ana
LO-2133,Los Guaduales,Normando,70,482.6,sano,2024-12-25,Marta
LA-2134,La Esperanza,Gyr,114,462.5,sano,2024-10-03,Luis
LO-2135,Los Guaduales,Normando,51,344.8,sano,2024-08-07,Carlos
BU-2136,Buenos Aires,Normando,79,503.8,sano,2024-09-08,Luis
SA-2137,Santa Lucia,Gyr,103,466.6,sano,2024-10-25,Ana
LO-2138,Los Guaduales,Pardo Suizo,33,415.0,observacion,2024-12-29,Carlos
EL-2139,El Progreso,Pardo Suizo,14,371.6,tratamiento,2024-11-28,Paola
SA-2140,San Miguel,Gyr,64,450.6,tratamiento,2024-07-18,Paola
BU-2141,Buenos Aires,Pardo Suizo,6,616.5,sano,2024-08-12,Jorge
EL-2142,El Progreso,Pardo Suizo,92,444.3,sano,2024-08-19,Carlos
BU-2143,Buenos Aires,Pardo Suizo,37,487.0,sano,2024-07-26,Paola
LO-2144,Los Guaduales,Criollo,46,401.1,observacion,2024-09-11,Luis
SA-2145,Santa Lucia,Criollo,15,343.9,sano,2024-07-30,Ana
EL-2146,El Progreso,Jersey,102,513.7,sano,2024-10-26,Jorge
BU-2147,Buenos Aires,Criollo,40,417.8,sano,2024-10-04,Luis
EL-2148,El Progreso,Normando,39,502.6,sano,2024-09-03,Ana
LA-2149,La Esperanza,Criollo,32,351.1,sano,2024-08-01,Carlos
BU-2150,Buenos Aires,Jersey,87,520.6,sano,2024-12-08,Paola
LA-2151,La Pradera,Pardo Suizo,8,458.5,vacuna_pendiente,2024-07-08,Luis
LA-2152,La Pradera,Pardo Suizo,7,461.6,tratamiento,2024-08-20,Carlos
SA-2153,San Miguel,Jersey,54,458.3,sano,2024-11-01,Marta
BU-2154,Buenos Aires,Gyr,8,496.5,vacuna_pendiente,2024-12-11,Ana
EL-2155,El Roble,Jersey,37,269.3,sano,2024-09-05,Jorge
BU-2156,Buenos Aires,Gyr,104,407.2,observacion,2024-07-25,Luis
EL-2157,El Roble,Pardo Suizo,96,247.9,observacion,2024-08-05,Ana
LA-2158,La Esperanza,Jersey,16,469.1,sano,2024-12-01,Marta
LA-2159,La Pradera,Criollo,110,451.0,observacion,2024-09-08,Paola
SA-2160,Santa Lucia,Holstein,64,340.7,sano,2024-11-19,Carlos
LA-2161,La Esperanza,Criollo,56,432.0,sano,2024-12-07,Luis
LA-2162,La Pradera,Holstein,110,532.4,sano,2024-12-06,Paola
SA-2163,San Miguel,Pardo Suizo,102,578.2,sano,2024-10-13,Paola
EL-2164,El Roble,Normando,66,521.6,sano,2024-08-29,Luis
LA-2165,La Esperanza,Pardo Suizo,12,365.3,sano,2024-10-13,Carlos
EL-2166,El Roble,Holstein,41,334.0,observacion,2024-11-04,Paola
LA-2167,La Pradera,Normando,41,445.5,observacion,2024-07-11,Marta
LA-2168,La Pradera,Holstein,35,478.8,vacuna_pendiente,2024-12-08,Luis
LA-2169,La Esperanza,Pardo Suizo,33,427.2,sano,2024-11-01,Jorge
SA-2170,San Miguel,Jersey,53,376.8,observacion,2024-08-18,Luis
LO-2171,Los Guaduales,Gyr,11,432.3,sano,2024-07-06,Carlos
LA-2172,La Esperanza,Gyr,95,363.5,sano,2024-07-19,Luis
BU-2173,Buenos Aires,Holstein,14,422.6,sano,2024-09-06,Ana
EL-2174,El Roble,Normando,13,302.1,sano,2024-09-25,Paola
SA-2175,Santa Lucia,Pardo Suizo,78,509.4,observacion,2024-08-19,Luis
SA-2176,San Miguel,Pardo Suizo,18,465.1,sano,2024-08-06,Carlos
SA-2177,San Miguel,Criollo,23,233.3,sano,2024-10-09,Carlos
EL-2178,El Progreso,Pardo Suizo,47,415.4,tratamiento,2024-11-04,Jorge
SA-2179,San Miguel,Pardo Suizo,75,457.0,observacion,2024-08-23,Paola
LA-2180,La Esperanza,Jersey,78,554.5,sano,2024-12-27,Marta
SA-2181,San Miguel,Normando,58,625.4,sano,2024-08-23,Paola
LO-2182,Los Guaduales,Gyr,68,430.4,tratamiento,2024-08-27,Jorge
EL-2183,El Progreso,Normando,92,276.4,sano,2024-11-13,Paola
SA-2184,San Miguel,Holstein,34,483.4,sano,2024-11-22,Jorge
EL-2185,El Roble,Normando,20,388.8,sano,2024-08-31,Carlos
LA-2186,La Pradera,Criollo,81,588.5,sano,2024-12-21,Luis
EL-2187,El Roble,Pardo Suizo,27,451.0,vacuna_pendiente,2024-12-14,Luis
BU-2188,Buenos Aires,Pardo Suizo,66,466.7,observacion,2024-10-20,Marta
SA-2189,Santa Lucia,Normando,67,354.9,vacuna_pendiente,2024-11-28,Marta
SA-2190,Santa Lucia,Normando,49,458.6,sano,2024-09-06,Carlos
EL-2191,El Roble,Normando,41,433.9,sano,2024-10-06,Jorge
BU-2192,Buenos Aires,Holstein,8,387.7,sano,2024-07-31,Luis
LA-2193,La Pradera,Normando,92,414.4,vacuna_pendiente,2024-12-14,Paola
LA-2194,La Pradera,Jersey,58,508.5,sano,2024-09-13,Paola
SA-2195,Santa Lucia,Gyr,57,405.2,sano,2024-12-21,Carlos
SA-2196,Santa Lucia,Criollo,84,415.3,sano,2024-10-22,Jorge
EL-2197,El Progreso,Gyr,90,354.2,observacion,2024-12-11,Marta
SA-2198,San Miguel,Jersey,32,432.8,sano,2024-10-16,Carlos
EL-2199,El Roble,Normando,81,394.1,observacion,2024-10-17,Ana
EL-2200,El Roble,Pardo Suizo,79,353.4,vacuna_pendiente,2024-08-06,Paola
SA-2201,Santa Lucia,Criollo,112,432.4,sano,2024-07-13,Paola
SA-2202,Santa Lucia,Gyr,72,261.8,vacuna_pendiente,2024-08-28,Paola
LA-2203,La Pradera,Holstein,43,422.2,sano,2024-10-19,Ana
SA-2204,Santa Lucia,Pardo Suizo,64,375.7,sano,2024-08-09,Luis
SA-2205,Santa Lucia,Normando,62,313.2,sano,2024-08-03,Jorge
BU-2206,Buenos Aires,Holstein,65,423.2,sano,2024-07-17,Carlos
LO-2207,Los Guaduales,Jersey,120,462.9,sano,2024-08-06,Paola
EL-2208,El Roble,Normando,26,524.8,sano,2024-09-01,Jorge
EL-2209,El Progreso,Gyr,14,551.7,observacion,2024-09-23,Ana
EL-2210,El Roble,Pardo Suizo,113,346.9,observacion,2024-10-18,Carlos
EL-2211,El Roble,Gyr,66,442.4,sano,2024-09-14,Luis
LO-2212,Los Guaduales,Criollo,47,352.6,observacion,2024-10-12,Luis
SA-2213,Santa Lucia,Pardo Suizo,19,568.4,observacion,2024-08-23,Paola
BU-2214,Buenos Aires,Holstein,63,491.3,observacion,2024-10-09,Carlos
LO-2215,Los Guaduales,Criollo,115,447.3,sano,2024-10-22,Carlos
LA-2216,La Esperanza,Criollo,34,458.0,observacion,2024-08-07,Paola
LA-2217,La Pradera,Holstein,34,262.6,sano,2024-12-30,Carlos
SA-2218,Santa Lucia,Gyr,44,492.2,sano,2024-12-28,Jorge
EL-2219,El Roble,Normando,12,353.0,observacion,2024-12-22,Jorge
EL-2220,El Progreso,Gyr,103,299.6,tratamiento,2024-08-03,Jorge
EL-2221,El Progreso,Jersey,117,356.1,sano,2024-08-10,Luis
LA-2222,La Pradera,Normando,82,471.2,observacion,2024-10-23,Paola
LO-2223,Los Guaduales,Jersey,45,457.4,sano,2024-12-20,Luis
EL-2224,El Roble,Criollo,108,549.3,sano,2024-11-12,Carlos
LA-2225,La Esperanza,Normando,99,657.5,observacion,2024-11-24,Paola
EL-2226,El Roble,Holstein,33,558.7,vacuna_pendiente,2024-07-13,Jorge
EL-2227,El Roble,Normando,18,237.0,sano,2024-11-06,Marta
EL-2228,El Progreso,Normando,21,494.8,sano,2024-10-24,Jorge
EL-2229,El Progreso,Gyr,89,393.9,sano,2024-07-31,Jorge
SA-2230,San Miguel,Jersey,108,508.4,sano,2024-10-29,Ana
BU-2231,Buenos Aires,Gyr,117,434.6,sano,2024-08-07,Carlos
SA-2232,Santa Lucia,Gyr,45,430.5,sano,2024-10-26,Jorge
LA-2233,La Pradera,Criollo,99,387.3,sano,2024-10-15,Carlos
EL-2234,El Roble,Holstein,69,319.0,sano,2024-11-24,Carlos
LA-2235,La Pradera,Holstein,115,365.6,observacion,2024-08-28,Ana
LA-2236,La Esperanza,Normando,18,350.5,sano,2024-11-15,Paola
LA-2237,La Esperanza,Holstein,106,495.5,sano,2024-07-17,Carlos
EL-2238,El Roble,Jersey,6,572.9,tratamiento,2024-10-28,Jorge
SA-2239,Santa Lucia,Criollo,63,315.5,observacion,2024-07-11,Ana
LA-2240,La Pradera,Jersey,59,389.9,sano,2024-10-14,Carlos
LA-2241,La Pradera,Gyr,18,438.3,sano,2024-07-09,Ana
LO-2242,Los Guaduales,Holstein,41,718.1,sano,2024-12-16,Jorge
LA-2243,La Esperanza,Jersey,80,328.0,sano,2024-08-18,Marta
LO-2244,Los Guaduales,Jersey,103,338.0,sano,2024-08-14,Jorge
SA-2245,San Miguel,Normando,89,326.6,sano,2024-11-19,Jorge
BU-2246,Buenos Aires,Holstein,89,318.0,sano,2024-12-31,Paola
LO-2247,Los Guaduales,Pardo Suizo,40,298.0,sano,2024-12-14,Jorge
BU-2248,Buenos Aires,Pardo Suizo,93,417.4,sano,2024-10-14,Jorge
LA-2249,La Pradera,Jersey,120,328.6,sano,2024-09-22,Luis
SA-2250,Santa Lucia,Holstein,79,406.5,sano,2024-07-31,Paola
LA-2251,La Pradera,Holstein,95,526.4,sano,2024-11-16,Carlos
EL-2252,El Progreso,Holstein,65,499.7,sano,2024-09-15,Ana
SA-2253,Santa Lucia,Gyr,82,518.7,vacuna_pendiente,2024-12-08,Marta
LA-2254,La Pradera,Gyr,79,533.7,observacion,2024-12-02,Marta
EL-2255,El Progreso,Pardo Suizo,105,432.8,sano,2024-10-28,Ana
LA-2256,La Pradera,Gyr,47,485.9,sano,2024-07-13,Ana
LA-2257,La Pradera,Jersey,35,574.2,vacuna_pendiente,2024-08-20,Ana
LA-2258,La Esperanza,Pardo Suizo,78,433.1,tratamiento,2024-10-09,Marta
EL-2259,El Roble,Normando,93,373.2,sano,2024-08-26,Marta
SA-2260,Santa Lucia,Normando,18,426.7,sano,2024-12-13,Jorge
LA-2261,La Esperanza,Gyr,43,518.0,sano,2024-11-25,Marta
EL-2262,El Progreso,Holstein,51,477.2,tratamiento,2024-10-27,Carlos
LA-2263,La Pradera,Normando,66,416.6,vacuna_pendiente,2024-10-05,Ana
EL-2264,El Roble,Jersey,18,472.5,sano,2024-12-16,Luis
SA-2265,San Miguel,Gyr,61,504.4,sano,2024-11-06,Marta
BU-2266,Buenos Aires,Holstein,34,531.6,vacuna_pendiente,2024-12-06,Ana
LO-2267,Los Guaduales,Normando,52,406.0,vacuna_pendiente,2024-09-04,Ana
EL-2268,El Roble,Jersey,60,448.0,sano,2024-07-25,Jorge
SA-2269,Santa Lucia,Normando,88,371.6,sano,2024-09-04,Carlos
SA-2270,San Miguel,Jersey,52,260.6,sano,2024-11-30,Marta
BU-2271,Buenos Aires,Criollo,39,345.7,sano,2024-10-28,Carlos
SA-2272,San Miguel,Holstein,107,477.4,sano,2024-09-20,Jorge
SA-2273,San Miguel,Normando,98,480.6,vacuna_pendiente,2024-10-25,Paola
LA-2274,La Pradera,Pardo Suizo,51,448.7,sano,2024-10-28,Carlos
SA-2275,San Miguel,Normando,110,484.2,sano,2024-11-22,Ana
SA-2276,Santa Lucia,Gyr,95,481.7,sano,2024-10-24,Ana
EL-2277,El Progreso,Holstein,75,416.8,tratamiento,2024-10-29,Ana
EL-2278,El Progreso,Jersey,115,375.6,observacion,2024-12-07,Marta
LA-2279,La Pradera,Jersey,68,351.3,sano,2024-10-25,Paola
BU-2280,Buenos Aires,Normando,96,540.8,tratamiento,2024-09-14,Marta
LO-2281,Los Guaduales,Normando,61,205.3,observacion,2024-11-19,Luis
EL-2282,El Roble,Pardo Suizo,83,519.6,sano,2024-08-30,Jorge
BU-2283,Buenos Aires,Normando,117,276.2,observacion,2024-07-06,Marta
EL-2284,El Roble,Jersey,98,481.7,sano,2024-11-22,Paola
SA-2285,San Miguel,Criollo,94,391.5,sano,2024-09-24,Marta
LO-2286,Los Guaduales,Criollo,104,275.8,observacion,2024-08-05,Paola
LO-2287,Los Guaduales,Gyr,44,494.6,sano,2024-08-05,Luis
LA-2288,La Pradera,Normando,53,489.8,sano,2024-09-26,Marta
EL-2289,El Progreso,Normando,111,349.6,sano,2024-08-18,Ana
BU-2290,Buenos Aires,Pardo Suizo,14,483.1,sano,2024-11-02,Carlos
BU-2291,Buenos Aires,Gyr,71,531.5,sano,2024-09-20,Paola
BU-2292,Buenos Aires,Pardo Suizo,21,421.3,sano,2024-09-22,Jorge
SA-2293,Santa Lucia,Gyr,114,430.5,sano,2024-12-06,Ana
SA-2294,San Miguel,Holstein,35,516.8,sano,2024-07-16,Carlos
EL-2295,El Roble,Gyr,106,402.9,sano,2024-09-27,Jorge
SA-2296,Santa Lucia,Gyr,68,388.1,sano,2024-12-15,Carlos
LA-2297,La Esperanza,Gyr,45,456.7,sano,2024-12-19,Luis
LA-2298,La Esperanza,Normando,110,360.1,sano,2024-08-16,Luis
EL-2299,El Roble,Gyr,25,400.9,sano,2024-08-03,Ana
LO-2300,Los Guaduales,Holstein,50,418.2,sano,2024-09-04,Jorge
BU-2301,Buenos Aires,Jersey,42,458.2,sano,2024-08-18,Luis
EL-2302,El Progreso,Gyr,100,416.7,sano,2024-10-14,Carlos
LO-2303,Los Guaduales,Gyr,119,442.7,observacion,2024-12-28,Jorge
LO-2304,Los Guaduales,Gyr,117,440.2,vacuna_pendiente,2024-08-18,Ana
EL-2305,El Progreso,Jersey,41,520.8,sano,2024-12-03,Marta
LA-2306,La Esperanza,Gyr,83,354.8,sano,2024-08-07,Marta
BU-2307,Buenos Aires,Pardo Suizo,99,392.8,sano,2024-08-23,Marta
LA-2308,La Esperanza,Gyr,72,274.8,sano,2024-09-13,Ana
SA-2309,Santa Lucia,Criollo,114,440.4,sano,2024-10-12,Marta
LA-2310,La Esperanza,Pardo Suizo,88,250.9,sano,2024-10-07,Paola
EL-2311,El Progreso,Jersey,46,614.7,sano,2024-11-06,Jorge
SA-2312,San Miguel,Normando,72,474.4,sano,2024-10-02,Luis
SA-2313,Santa Lucia,Gyr,42,459.9,sano,2024-12-27,Carlos
EL-2314,El Roble,Jersey,104,426.1,tratamiento,2024-08-03,Ana
BU-2315,Buenos Aires,Holstein,59,456.1,sano,2024-12-03,Luis
BU-2316,Buenos Aires,Criollo,43,459.7,sano,2024-07-06,Luis
SA-2317,Santa Lucia,Normando,16,434.5,observacion,2024-12-16,Luis
BU-2318,Buenos Aires,Criollo,99,573.5,sano,2024-12-31,Ana
BU-2319,Buenos Aires,Holstein,109,489.7,sano,2024-10-13,Marta
EL-2320,El Progreso,Gyr,84,400.1,sano,2024-07-18,Luis
LO-2321,Los Guaduales,Normando,90,399.9,tratamiento,2024-09-14,Luis
LA-2322,La Pradera,Jersey,76,422.7,sano,2024-09-27,Ana
LO-2323,Los Guaduales,Gyr,34,435.3,observacion,2024-11-18,Ana
SA-2324,Santa Lucia,Normando,77,373.2,sano,2024-08-28,Ana
EL-2325,El Progreso,Jersey,9,449.9,tratamiento,2024-11-28,Carlos
BU-2326,Buenos Aires,Jersey,57,294.2,observacion,2024-11-19,Ana
LA-2327,La Pradera,Normando,97,308.3,sano,2024-11-04,Ana
LA-2328,La Esperanza,Holstein,28,433.8,sano,2024-09-10,Paola
EL-2329,El Progreso,Holstein,119,468.6,sano,2024-10-27,Jorge
SA-2330,San Miguel,Jersey,16,417.5,observacion,2024-07-25,Marta
EL-2331,El Roble,Holstein,21,378.2,sano,2024-08-30,Marta
EL-2332,El Roble,Gyr,110,418.5,tratamiento,2024-10-08,Marta
LO-2333,Los Guaduales,Gyr,102,493.0,sano,2024-10-26,Luis
SA-2334,Santa Lucia,Normando,48,435.1,sano,2024-10-02,Paola
EL-2335,El Roble,Gyr,41,561.9,sano,2024-09-08,Ana
LA-2336,La Esperanza,Criollo,97,453.9,sano,2024-08-07,Marta
EL-2337,El Roble,Jersey,10,472.7,sano,2024-10-18,Jorge
SA-2338,Santa Lucia,Normando,80,585.0,sano,2024-11-04,Jorge
SA-2339,San Miguel,Jersey,70,519.8,sano,2024-07-30,Carlos
EL-2340,El Progreso,Normando,97,426.1,sano,2024-08-11,Marta
LA-2341,La Pradera,Normando,31,342.7,tratamiento,2024-10-29,Luis
LA-2342,La Pradera,Normando,60,351.0,sano,2024-12-29,Ana
EL-2343,El Progreso,Criollo,103,412.3,sano,2024-12-27,Carlos
SA-2344,Santa Lucia,Jersey,27,397.3,sano,2024-12-13,Ana
EL-2345,El Progreso,Criollo,113,514.2,sano,2024-12-13,Luis
LA-2346,La Esperanza,Jersey,84,263.7,sano,2024-09-29,Ana
SA-2347,Santa Lucia,Gyr,92,343.6,observacion,2024-12-04,Paola
LA-2348,La Esperanza,Holstein,9,409.2,sano,2024-10-04,Luis
LO-2349,Los Guaduales,Gyr,61,368.3,sano,2024-09-27,Marta
LA-2350,La Esperanza,Pardo Suizo,91,473.9,observacion,2024-12-21,Ana
LO-2351,Los Guaduales,Normando,82,300.5,vacuna_pendiente,2024-11-26,Carlos
LA-2352,La Esperanza,Criollo,40,295.6,vacuna_pendiente,2024-09-14,Jorge
EL-2353,El Progreso,Holstein,101,293.8,sano,2024-12-30,Luis
BU-2354,Buenos Aires,Jersey,71,355.4,tratamiento,2024-09-16,Ana
SA-2355,San Miguel,Gyr,28,573.4,sano,2024-12-09,Marta
BU-2356,Buenos Aires,Gyr,89,446.3,sano,2024-12-16,Jorge
LO-2357,Los Guaduales,Jersey,41,470.0,tratamiento,2024-11-02,Luis
BU-2358,Buenos Aires,Gyr,63,381.5,sano,2024-08-06,Ana
SA-2359,San Miguel,Jersey,42,438.6,tratamiento,2024-09-26,Jorge
SA-2360,San Miguel,Pardo Suizo,12,467.0,sano,2024-09-27,Luis
BU-2361,Buenos Aires,Pardo Suizo,21,414.9,sano,2024-12-11,Jorge
LO-2362,Los Guaduales,Gyr,49,434.0,sano,2024-09-30,Jorge
LA-2363,La Pradera,Criollo,99,468.7,observacion,2024-11-29,Paola
EL-2364,El Progreso,Jersey,42,351.0,observacion,2024-07-10,Luis
EL-2365,El Roble,Gyr,92,514.5,sano,2024-10-09,Jorge
LA-2366,La Esperanza,Criollo,118,305.1,sano,2024-07-23,Jorge
SA-2367,San Miguel,Holstein,75,492.9,tratamiento,2024-07-09,Carlos
EL-2368,El Progreso,Normando,53,370.0,sano,2024-12-17,Paola
LO-2369,Los Guaduales,Holstein,38,447.4,tratamiento,2024-09-18,Paola
SA-2370,Santa Lucia,Pardo Suizo,48,267.9,sano,2024-08-28,Paola
LA-2371,La Esperanza,Holstein,6,442.6,sano,2024-10-03,Ana
BU-2372,Buenos Aires,Criollo,9,508.6,sano,2024-09-13,Jorge
LA-2373,La Esperanza,Jersey,80,457.8,vacuna_pendiente,2024-08-25,Carlos
LO-2374,Los Guaduales,Normando,32,625.1,sano,2024-09-25,Ana
EL-2375,El Progreso,Normando,19,363.4,sano,2024-12-25,Luis
EL-2376,El Progreso,Pardo Suizo,67,398.5,sano,2024-07-12,Carlos
SA-2377,San Miguel,Jersey,34,476.2,vacuna_pendiente,2024-10-02,Carlos
SA-2378,Santa Lucia,Holstein,74,381.4,sano,2024-10-04,Carlos
LA-2379,La Esperanza,Gyr,92,503.2,sano,2024-08-19,Marta
LA-2380,La Pradera,Normando,77,451.0,sano,2024-08-31,Carlos
LA-2381,La Esperanza,Holstein,59,395.9,sano,2024-11-26,Luis
LO-2382,Los Guaduales,Gyr,82,420.1,observacion,2024-11-15,Marta
SA-2383,Santa Lucia,Criollo,42,428.0,tratamiento,2024-12-12,Carlos
SA-2384,Santa Lucia,Gyr,86,503.7,sano,2024-11-10,Jorge
BU-2385,Buenos Aires,Criollo,51,426.6,sano,2024-11-20,Luis
EL-2386,El Progreso,Normando,105,450.1,vacuna_pendiente,2024-11-26,Paola
SA-2387,San Miguel,Jersey,68,373.5,observacion,2024-09-18,Luis
LA-2388,La Esperanza,Criollo,41,380.7,sano,2024-09-30,Jorge
LA-2389,La Esperanza,Holstein,48,429.1,observacion,2024-10-10,Ana
LO-2390,Los Guaduales,Gyr,35,509.3,vacuna_pendiente,2024-11-21,Ana
SA-2391,Santa Lucia,Jersey,47,276.1,sano,2024-08-22,Carlos
SA-2392,San Miguel,Criollo,86,362.6,observacion,2024-11-24,Paola
LA-2393,La Pradera,Pardo Suizo,26,469.6,observacion,2024-08-01,Luis
EL-2394,El Progreso,Gyr,56,424.9,vacuna_pendiente,2024-12-22,Jorge
SA-2395,Santa Lucia,Criollo,67,503.8,observacion,2024-08-29,Carlos
LA-2396,La Esperanza,Jersey,29,305.4,vacuna_pendiente,2024-12-30,Jorge
LA-2397,La Pradera,Pardo Suizo,65,520.0,sano,2024-09-17,Luis
LA-2398,La Esperanza,Normando,34,374.6,vacuna_pendiente,2024-10-18,Jorge
EL-2399,El Progreso,Pardo Suizo,27,452.2,sano,2024-08-01,Jorge
LO-2400,Los Guaduales,Normando,12,583.4,sano,2024-08-28,Jorge
BU-2401,Buenos Aires,Holstein,75,381.1,sano,2024-11-27,Luis
LA-2402,La Esperanza,Holstein,82,543.5,vacuna_pendiente,2024-10-29,Marta
EL-2403,El Progreso,Criollo,96,410.3,sano,2024-07-05,Marta
LO-2404,Los Guaduales,Normando,13,573.0,observacion,2024-07-22,Ana
BU-2405,Buenos Aires,Criollo,21,401.4,sano,2024-10-09,Marta
EL-2406,El Progreso,Holstein,99,258.8,sano,2024-10-02,Luis
BU-2407,Buenos Aires,Gyr,72,377.9,tratamiento,2024-12-28,Carlos
LA-2408,La Esperanza,Holstein,68,313.4,tratamiento,2024-08-18,Ana
EL-2409,El Progreso,Jersey,40,520.8,sano,2024-10-12,Paola
SA-2410,Santa Lucia,Pardo Suizo,40,391.3,sano,2024-09-12,Jorge
BU-2411,Buenos Aires,Gyr,85,505.8,sano,2024-08-08,Luis
SA-2412,San Miguel,Pardo Suizo,29,379.4,sano,2024-11-29,Jorge
LA-2413,La Esperanza,Gyr,67,594.2,sano,2024-08-29,Ana
LA-2414,La Esperanza,Holstein,83,347.3,sano,2024-09-13,Marta
LO-2415,Los Guaduales,Normando,39,443.2,sano,2024-11-11,Paola
EL-2416,El Roble,Normando,100,438.7,sano,2024-10-03,Jorge
LO-2417,Los Guaduales,Gyr,113,344.5,sano,2024-11-09,Luis
LA-2418,La Esperanza,Pardo Suizo,83,430.7,observacion,2024-07-15,Paola
LO-2419,Los Guaduales,Normando,68,546.1,sano,2024-12-17,Paola
LO-2420,Los Guaduales,Pardo Suizo,28,326.6,tratamiento,2024-07-29,Ana
LA-2421,La Esperanza,Jersey,7,362.4,sano,2024-11-23,Jorge
SA-2422,San Miguel,Pardo Suizo,86,362.5,sano,2024-07-08,Luis
EL-2423,El Roble,Gyr,80,340.0,observacion,2024-09-27,Paola
SA-2424,San Miguel,Jersey,8,416.3,sano,2024-11-28,Ana
EL-2425,El Roble,Holstein,67,565.3,sano,2024-11-17,Paola
LO-2426,Los Guaduales,Jersey,46,347.2,sano,2024-07-26,Paola
LA-2427,La Esperanza,Gyr,77,405.7,sano,2024-08-05,Luis
LA-2428,La Esperanza,Criollo,113,390.2,vacuna_pendiente,2024-11-02,Ana
LA-2429,La Pradera,Pardo Suizo,94,552.3,sano,2024-10-15,Marta
SA-2430,San Miguel,Gyr,93,463.7,tratamiento,2024-07-12,Carlos
LA-2431,La Esperanza,Normando,116,342.4,observacion,2024-09-04,Marta
LO-2432,Los Guaduales,Jersey,31,463.5,sano,2024-12-20,Jorge
BU-2433,Buenos Aires,Jersey,75,419.5,observacion,2024-09-28,Jorge
BU-2434,Buenos Aires,Criollo,75,439.2,sano,2024-10-13,Paola
EL-2435,El Roble,Normando,114,388.1,sano,2024-11-11,Jorge
LO-2436,Los Guaduales,Pardo Suizo,105,470.0,sano,2024-12-24,Luis
LA-2437,La Esperanza,Holstein,12,354.8,vacuna_pendiente,2024-11-29,Carlos
EL-2438,El Progreso,Pardo Suizo,25,270.6,sano,2024-11-15,Jorge
SA-2439,Santa Lucia,Gyr,91,333.9,sano,2024-09-11,Paola
LA-2440,La Esperanza,Pardo Suizo,62,455.1,sano,2024-12-09,Jorge
LA-2441,La Esperanza,Gyr,20,416.9,tratamiento,2024-10-04,Marta
LA-2442,La Pradera,Normando,97,413.1,sano,2024-08-11,Paola
SA-2443,Santa Lucia,Gyr,86,505.3,sano,2024-11-25,Ana
EL-2444,El Roble,Gyr,47,473.4,sano,2024-09-22,Carlos
BU-2445,Buenos Aires,Normando,60,395.7,sano,2024-11-24,Carlos
LA-2446,La Pradera,Normando,61,483.2,sano,2024-10-10,Jorge
EL-2447,El Roble,Normando,26,379.9,sano,2024-10-11,Carlos
LO-2448,Los Guaduales,Jersey,65,385.0,vacuna_pendiente,2024-08-22,Carlos
SA-2449,Santa Lucia,Gyr,6,446.4,vacuna_pendiente,2024-10-19,Jorge
SA-2450,Santa Lucia,Jersey,52,574.6,sano,2024-10-22,Jorge
LO-2451,Los Guaduales,Gyr,19,424.2,sano,2024-10-28,Carlos
SA-2452,Santa Lucia,Criollo,101,523.7,vacuna_pendiente,2024-12-25,Carlos
LA-2453,La Esperanza,Criollo,39,493.5,observacion,2024-12-19,Ana
EL-2454,El Progreso,Criollo,101,533.9,sano,2024-12-24,Carlos
LO-2455,Los Guaduales,Pardo Suizo,42,594.3,sano,2024-07-27,Ana
EL-2456,El Progreso,Holstein,11,345.3,vacuna_pendiente,2024-07-05,Marta
EL-2457,El Progreso,Jersey,96,333.8,sano,2024-07-06,Carlos
SA-2458,Santa Lucia,Holstein,110,277.2,sano,2024-09-26,Carlos
SA-2459,San Miguel,Pardo Suizo,91,536.6,sano,2024-07-06,Paola
LA-2460,La Pradera,Holstein,8,519.5,sano,2024-08-21,Jorge
LA-2461,La Pradera,Gyr,99,283.8,observacion,2024-10-04,Ana
BU-2462,Buenos Aires,Pardo Suizo,74,417.2,tratamiento,2024-08-08,Paola
SA-2463,Santa Lucia,Jersey,109,503.4,sano,2024-07-16,Jorge
LO-2464,Los Guaduales,Jersey,15,315.6,tratamiento,2024-09-06,Jorge
SA-2465,San Miguel,Criollo,33,502.3,observacion,2024-12-07,Luis
EL-2466,El Progreso,Gyr,77,461.9,sano,2024-10-02,Carlos
