id_clima,fecha,zona,temperatura_promedio_c,lluvia_mm,humedad_relativa_pct,observacion_climatica
C-02580,2025-08-14,Sur,22.3,34.0,70.7,sequía leve
C-02581,2025-02-22,Sur,18.7,12.1,57.1,nublado
C-02582,2025-03-15,Oriente,34.0,0,82.8,lluvia
C-02583,2025-01-25,Centro,17.9,0,73.1,soleado
C-02584,2025-06-09,Centro,34.0,8.4,62.7,estable
C-02585,2025-06-18,Centro,23.5,0,64.9,lluvia
C-02586,2025-10-02,Sur,17.4,1.7,54.4,soleado
C-02587,2025-04-23,Oriente,24.9,0,86.2,soleado
C-02588,2025-02-20,Centro,27.1,11.5,55.6,estable
C-02589,2025-04-14,Centro,28.9,3.7,55.3,lluvia
C-02590,2025-05-11,Norte,27.3,0,87.7,lluvia
C-02591,2025-05-12,Norte,35.0,0,63.3,tormenta
C-02592,2025-08-07,Oriente,25.4,7.6,84.4,estable
C-02593,2025-03-27,Sur,27.0,6.6,49.2,tormenta
C-02594,2025-09-20,Norte,22.6,7.8,55.4,sequía leve
C-02595,2025-01-11,Sur,19.4,9.2,58.1,soleado
C-02596,2025-02-10,Sur,24.6,4.7,57.9,nublado
C-02597,2025-06-17,Sur,33.4,9.1,71.2,soleado
C-02598,2025-10-12,Oriente,23.4,12.1,50.7,lluvia
C-02599,2025-03-25,Occidente,25.5,5.8,81.7,soleado
C-02600,2025-03-21,Centro,19.0,12.0,49.6,lluvia
C-02601,2025-09-13,Oriente,22.9,0,89.4,tormenta
C-02602,2025-04-22,Occidente,29.3,53.0,90.9,lluvia
C-02603,2025-04-02,Sur,32.6,8.8,78.7,soleado
C-02604,2025-06-09,Sur,26.0,10.2,60.1,estable
C-02605,2025-07-03,Oriente,23.6,0.7,57.8,tormenta
C-02606,2025-02-16,Occidente,16.9,55.9,94.9,sequía leve
C-02607,2025-01-03,Norte,31.4,3.1,73.7,soleado
C-02608,2025-09-21,Centro,23.1,5.8,46.5,estable
C-02609,2025-09-11,Sur,32.6,15.2,86.2,soleado
C-02610,2025-06-15,Norte,28.3,17.8,71.8,estable
C-02611,2025-05-13,Centro,26.6,6.6,77.0,soleado
C-02612,2025-02-26,Sur,23.3,12.5,69.4,nublado
C-02613,2025-06-18,Centro,25.2,4.7,64.5,lluvia
C-02614,2025-01-15,Oriente,21.5,12.0,86.0,tormenta
C-02615,2025-12-27,Occidente,25.8,15.6,60.6,nublado
C-02616,2025-07-08,Oriente,32.9,0.0,71.5,soleado
C-02617,2025-11-29,Oriente,27.7,2.9,83.2,soleado
C-02618,2025-09-08,Norte,19.9,5.9,77.9,lluvia
C-02619,2025-03-11,Sur,31.3,10.2,54.3,soleado
C-02620,2025-05-07,Occidente,24.1,5.3,87.6,soleado
C-02621,2025-10-12,Oriente,28.7,19.2,76.5,estable
C-02622,2025-05-01,Sur,33.6,0.7,58.8,soleado
C-02623,2025-11-22,Centro,19.5,0,61.0,lluvia
C-02624,2025-05-24,Centro,23.5,0,61.0,estable
C-02625,2025-05-18,Oriente,28.3,8.6,90.8,soleado
C-02626,2025-02-23,Sur,32.3,0,86.3,soleado
C-02627,2025-04-12,Occidente,23.9,9.9,69.6,tormenta
C-02628,2025-12-05,Oriente,34.1,7.3,58.8,lluvia
C-02629,2025-10-17,Sur,24.1,3.5,76.9,lluvia
C-02630,2025-10-12,Centro,27.2,2.0,64.4,lluvia
C-02631,2025-11-07,Centro,26.9,10.8,77.8,tormenta
C-02632,2025-09-21,Oriente,20.6,7.0,47.2,estable
C-02633,2025-05-02,Occidente,16.4,14.1,65.1,lluvia
C-02634,2025-01-22,Occidente,25.7,0,68.0,soleado
C-02635,2025-10-08,Norte,16.5,9.4,87.4,nublado
C-02636,2025-01-31,Centro,17.6,16.5,50.8,soleado
C-02637,2025-03-22,Occidente,33.1,0,54.8,estable
C-02638,2025-09-12,Centro,32.7,46.5,62.7,estable
C-02639,2025-01-06,Sur,27.9,4.7,74.0,tormenta
C-02640,2025-04-06,Sur,28.2,0,59.9,estable
C-02641,2025-07-23,Oriente,29.7,0.1,50.0,soleado
C-02642,2025-05-06,Sur,20.0,12.0,73.1,lluvia
C-02643,2025-05-26,Oriente,30.1,8.5,49.1,lluvia
C-02644,2025-05-01,Occidente,16.0,10.8,85.7,lluvia
C-02645,2025-09-30,Norte,32.0,0,96.0,nublado
C-02646,2025-12-09,Norte,19.0,12.0,45.8,sequía leve
C-02647,2025-08-10,Oriente,33.4,1.9,77.4,estable
C-02648,2025-04-09,Norte,22.4,0,87.3,lluvia
C-02649,2025-08-26,Occidente,28.1,26.6,45.6,lluvia
C-02650,2025-05-12,Sur,21.2,9.3,72.6,soleado
C-02651,2025-09-26,Oriente,30.0,7.5,94.7,estable
C-02652,2025-05-01,Norte,20.6,7.7,88.1,soleado
C-02653,2025-12-14,Occidente,31.6,0,67.6,tormenta
C-02654,2025-06-15,Occidente,27.0,12.3,97.3,estable
C-02655,2025-01-05,Norte,18.1,0,82.1,estable
C-02656,2025-02-21,Oriente,16.9,14.1,68.5,estable
C-02657,2025-03-13,Centro,20.3,0,86.7,tormenta
C-02658,2025-05-14,Norte,18.6,6.7,65.1,soleado
C-02659,2025-10-01,Oriente,31.0,0.2,48.9,tormenta
C-02660,2025-07-15,Centro,23.2,9.3,67.3,estable
C-02661,2025-10-02,Occidente,33.2,6.3,81.5,estable
C-02662,2025-12-09,Norte,33.7,1.3,79.8,tormenta
C-02663,2025-08-30,Oriente,21.9,0.5,96.8,soleado
C-02664,2025-08-03,Occidente,25.8,13.0,88.7,sequía leve
C-02665,2025-03-27,Oriente,25.9,6.2,71.6,soleado
C-02666,2025-05-29,Occidente,25.9,15.0,87.2,lluvia
C-02667,2025-05-20,Centro,16.7,7.0,64.6,sequía leve
C-02668,2025-11-27,Norte,25.0,54.9,51.0,tormenta
C-02669,2025-11-04,Norte,27.5,6.4,84.3,sequía leve
C-02670,2025-02-08,Oriente,31.4,0,55.9,nublado
C-02671,2025-05-26,Norte,28.4,12.6,58.7,nublado
C-02672,2025-05-03,Centro,21.9,0,92.5,sequía leve
C-02673,2025-02-26,Centro,21.6,0,80.3,nublado
C-02674,2025-03-06,Oriente,18.9,0,90.9,nublado
C-02675,2025-09-27,Centro,28.9,6.6,72.7,estable
C-02676,2025-10-04,Centro,21.7,0,81.1,nublado
C-02677,2025-09-23,Norte,20.7,2.6,57.2,tormenta
C-02678,2025-12-11,Occidente,32.6,0,47.9,sequía leve
C-02679,2025-07-22,Occidente,18.0,0.4,60.2,soleado
C-02680,2025-04-19,Oriente,30.7,11.1,61.6,soleado
C-02681,2025-10-14,Norte,24.8,13.2,96.1,lluvia
C-02682,2025-06-05,Occidente,27.9,43.5,67.8,estable
C-02683,2025-04-09,Centro,32.3,0,51.0,soleado
C-02684,2025-05-27,Occidente,27.2,4.1,68.0,soleado
C-02685,2025-12-29,Oriente,24.9,13.4,47.6,soleado
C-02686,2025-11-07,Norte,25.2,0,58.4,lluvia
C-02687,2025-02-10,Occidente,24.3,0,91.1,estable
C-02688,2025-01-07,Norte,18.8,11.6,97.7,soleado
C-02689,2025-02-03,Norte,32.5,2.8,58.6,tormenta
C-02690,2025-01-19,Occidente,21.1,6.4,65.3,soleado
C-02691,2025-04-29,Oriente,27.2,0,58.8,soleado
C-02692,2025-09-09,Norte,18.5,3.3,89.5,lluvia
C-02693,2025-09-02,Norte,30.2,23.6,60.5,nublado
C-02694,2025-07-07,Oriente,21.8,7.9,68.0,lluvia
C-02695,2025-06-07,Occidente,30.4,1.3,88.2,sequía leve
C-02696,2025-08-23,Oriente,33.9,21.7,94.6,sequía leve
C-02697,2025-10-02,Sur,27.2,0,65.4,tormenta
C-02698,2025-08-09,Oriente,32.1,16.1,88.2,nublado
C-02699,2025-09-04,Occidente,25.3,0,88.4,soleado
C-02700,2025-02-10,Sur,28.3,10.6,93.7,estable
C-02701,2025-09-12,Oriente,33.7,0,92.0,estable
C-02702,2025-01-24,Norte,19.9,3.1,88.2,sequía leve
C-02703,2025-04-15,Norte,32.3,23.1,90.5,estable
C-02704,2025-01-16,Norte,19.0,18.0,52.5,soleado
C-02705,2025-09-27,Norte,21.8,0,56.5,soleado
C-02706,2025-08-21,Sur,26.0,10.8,75.7,tormenta
C-02707,2025-12-24,Occidente,22.1,8.3,53.3,soleado
C-02708,2025-05-29,Centro,33.9,8.0,95.0,lluvia
C-02709,2025-11-07,Norte,31.9,3.2,81.7,estable
C-02710,2025-04-06,Oriente,18.5,8.7,59.0,lluvia
C-02711,2025-06-08,Oriente,28.2,10.1,47.0,estable
C-02712,2025-01-02,Sur,31.7,11.6,47.3,sequía leve
C-02713,2025-04-17,Sur,16.2,6.4,49.4,estable
C-02714,2025-12-05,Occidente,20.9,17.3,89.2,soleado
C-02715,2025-06-21,Occidente,22.0,17.5,91.5,sequía leve
C-02716,2025-11-11,Sur,25.7,0.7,48.1,nublado
C-02717,2025-03-07,Occidente,18.6,1.9,78.7,nublado
C-02718,2025-01-18,Norte,24.1,10.9,57.7,tormenta
C-02719,2025-10-08,Sur,22.8,3.2,53.5,nublado
C-02720,2025-05-04,Occidente,19.5,24.7,73.9,lluvia
C-02721,2025-01-25,Oriente,32.8,1.7,69.9,lluvia
C-02722,2025-10-20,Occidente,28.0,3.0,77.6,tormenta
C-02723,2025-04-02,Oriente,24.1,10.6,75.5,estable
C-02724,2025-12-15,Oriente,17.8,2.0,76.3,estable
C-02725,2025-12-22,Occidente,23.9,0,90.7,sequía leve
C-02726,2025-11-28,Occidente,30.5,10.4,89.2,tormenta
C-02727,2025-08-27,Occidente,23.9,0,64.5,nublado
C-02728,2025-12-16,Occidente,33.7,0,52.7,estable
C-02729,2025-01-30,Sur,20.9,6.0,60.9,sequía leve
C-02730,2025-06-06,Norte,32.4,2.5,91.4,soleado
C-02731,2025-10-20,Sur,22.9,7.1,82.1,estable
C-02732,2025-10-21,Centro,31.1,26.7,52.2,lluvia
C-02733,2025-09-04,Sur,22.9,0,54.2,soleado
C-02734,2025-05-02,Sur,27.6,2.0,86.4,soleado
C-02735,2025-03-29,Sur,30.5,4.5,88.6,sequía leve
C-02736,2025-11-28,Oriente,24.2,0,75.0,tormenta
C-02737,2025-11-29,Oriente,16.7,0,97.2,tormenta
C-02738,2025-12-04,Centro,30.6,4.5,51.3,nublado
C-02739,2025-12-12,Norte,31.5,6.9,81.0,estable
C-02740,2025-09-30,Norte,23.1,19.2,51.7,soleado
C-02741,2025-07-16,Oriente,23.5,14.2,90.6,lluvia
C-02742,2025-04-19,Norte,21.5,32.5,53.6,nublado
C-02743,2025-02-08,Centro,19.5,7.7,79.2,tormenta
C-02744,2025-12-31,Occidente,16.2,15.4,87.2,nublado
C-02745,2025-12-12,Centro,19.4,59.0,57.5,soleado
C-02746,2025-11-24,Occidente,33.5,3.9,91.7,soleado
C-02747,2025-08-21,Centro,33.9,2.2,78.0,nublado
C-02748,2025-11-09,Sur,34.2,0,52.8,lluvia
C-02749,2025-02-05,Norte,21.0,15.5,47.8,soleado
C-02750,2025-08-18,Oriente,20.4,4.3,46.7,tormenta
C-02751,2025-12-17,Oriente,30.3,6.7,84.5,lluvia
C-02752,2025-03-25,Centro,33.0,21.6,78.4,soleado
C-02753,2025-10-25,Occidente,25.0,0.2,51.5,lluvia
C-02754,2025-10-15,Centro,23.7,8.1,83.6,soleado
C-02755,2025-07-31,Sur,18.9,0,54.5,lluvia
C-02756,2025-01-05,Oriente,32.4,1.6,81.9,nublado
C-02757,2025-10-01,Sur,30.6,3.1,48.7,estable
C-02758,2025-08-22,Centro,30.0,2.7,62.4,tormenta
C-02759,2025-05-24,Norte,20.7,3.3,69.4,nublado
C-02760,2025-09-05,Sur,30.0,0,53.9,nublado
C-02761,2025-08-29,Sur,27.2,4.9,88.7,sequía leve
C-02762,2025-04-26,Oriente,33.3,0,56.2,soleado
C-02763,2025-01-04,Oriente,20.9,4.1,47.8,lluvia
C-02764,2025-03-27,Centro,18.2,1.3,56.0,soleado
C-02765,2025-07-06,Centro,22.2,18.7,72.2,estable
C-02766,2025-01-04,Norte,24.8,0,71.0,estable
C-02767,2025-02-03,Norte,17.7,0,52.5,nublado
C-02768,2025-05-24,Centro,32.6,6.1,48.2,tormenta
C-02769,2025-12-05,Oriente,17.8,14.9,54.1,nublado
C-02770,2025-07-23,Occidente,25.2,2.9,45.0,estable
C-02771,2025-04-08,Centro,30.4,20.3,63.4,lluvia
C-02772,2025-07-22,Norte,25.0,0.5,78.4,sequía leve
C-02773,2025-11-19,Oriente,16.2,16.7,45.8,estable
C-02774,2025-02-25,Occidente,22.7,0,74.6,nublado
C-02775,2025-02-13,Sur,27.0,0,88.6,nublado
C-02776,2025-02-05,Centro,20.4,1.0,61.3,tormenta
C-02777,2025-03-22,Oriente,19.5,20.5,69.5,soleado
C-02778,2025-04-14,Sur,19.8,19.6,82.4,soleado
C-02779,2025-10-13,Norte,26.6,7.5,59.6,sequía leve
C-02780,2025-11-07,Oriente,24.6,0,45.8,estable
C-02781,2025-11-18,Occidente,20.3,2.0,67.4,nublado
C-02782,2025-01-22,Centro,21.6,8.0,82.3,estable
C-02783,2025-05-10,Sur,22.2,14.1,77.1,nublado
C-02784,2025-01-28,Oriente,28.9,0,58.4,estable
C-02785,2025-12-14,Oriente,21.7,9.8,96.2,lluvia
C-02786,2025-11-24,Occidente,20.9,0,66.7,sequía leve
C-02787,2025-01-05,Occidente,27.9,0,69.4,nublado
C-02788,2025-08-01,Norte,16.4,2.7,95.6,nublado
C-02789,2025-12-24,Sur,22.8,16.7,56.3,lluvia
C-02790,2025-07-26,Occidente,19.1,16.7,47.2,lluvia
C-02791,2025-08-28,Oriente,26.2,5.8,82.9,estable
C-02792,2025-12-23,Sur,32.9,0,70.6,nublado
C-02793,2025-07-12,Sur,26.5,6.2,96.9,tormenta
C-02794,2025-01-20,Norte,31.9,10.8,68.4,lluvia
C-02795,2025-10-06,Norte,30.4,1.7,92.4,tormenta
C-02796,2025-09-17,Norte,28.2,0,87.3,tormenta
C-02797,2025-01-25,Sur,27.6,0,78.0,tormenta
C-02798,2025-05-02,Oriente,19.6,0,46.4,soleado
C-02799,2025-01-12,Occidente,28.6,27.2,49.4,estable
C-02800,2025-06-24,Oriente,23.6,4.8,63.7,soleado
C-02801,2025-07-20,Oriente,22.3,11.3,64.7,nublado
C-02802,2025-03-17,Oriente,25.3,10.1,57.6,soleado
C-02803,2025-04-13,Norte,21.1,11.6,96.1,sequía leve
C-02804,2025-07-09,Oriente,34.9,3.4,49.4,soleado
C-02805,2025-01-05,Oriente,30.1,0,48.2,estable
C-02806,2025-05-08,Centro,34.8,6.0,75.2,lluvia
C-02807,2025-04-01,Oriente,31.3,4.7,73.3,nublado
C-02808,2025-04-12,Sur,23.5,12.8,82.6,estable
C-02809,2025-02-09,Centro,31.6,5.4,92.5,nublado
C-02810,2025-06-10,Norte,23.1,14.7,78.6,soleado
C-02811,2025-12-05,Occidente,24.2,0,79.3,tormenta
C-02812,2025-12-18,Occidente,21.5,6.6,72.3,soleado
C-02813,2025-10-07,Sur,24.7,7.6,46.1,tormenta
C-02814,2025-06-15,Occidente,30.2,32.5,70.0,lluvia
C-02815,2025-04-06,Oriente,16.2,3.6,85.8,lluvia
C-02816,2025-01-07,Centro,21.0,20.6,87.4,tormenta
C-02817,2025-04-19,Norte,34.4,19.9,81.6,estable
C-02818,2025-12-28,Norte,21.6,5.8,90.1,estable
C-02819,2025-07-11,Centro,33.0,7.3,91.0,nublado
C-02820,2025-12-05,Oriente,33.4,2.0,87.5,nublado
C-02821,2025-01-04,Oriente,29.5,14.1,74.4,nublado
C-02822,2025-02-18,Occidente,28.7,14.7,56.5,lluvia
C-02823,2025-02-09,Occidente,34.1,7.1,70.6,estable
C-02824,2025-04-30,Sur,31.7,0.5,54.7,soleado
C-02825,2025-07-14,Centro,23.3,6.9,78.2,estable
C-02826,2025-10-01,Sur,25.8,2.1,93.6,estable
C-02827,2025-01-27,Oriente,23.9,14.2,55.8,tormenta
C-02828,2025-02-22,Sur,24.6,12.2,88.7,tormenta
C-02829,2025-12-10,Oriente,25.4,6.0,52.7,sequía leve
C-02830,2025-10-04,Sur,21.8,21.8,54.7,tormenta
C-02831,2025-04-07,Occidente,23.9,25.1,49.1,sequía leve
C-02832,2025-06-10,Occidente,25.3,2.0,97.1,sequía leve
C-02833,2025-11-20,Norte,22.9,2.9,73.8,sequía leve
C-02834,2025-04-20,Norte,28.9,7.0,92.9,sequía leve
C-02835,2025-05-11,Centro,33.1,5.5,81.6,sequía leve
C-02836,2025-01-16,Norte,30.4,0,54.7,nublado
C-02837,2025-05-07,Norte,30.0,0,77.3,soleado
C-02838,2025-03-05,Norte,25.0,0,86.4,tormenta
C-02839,2025-05-17,Centro,23.6,7.9,89.8,lluvia
C-02840,2025-01-21,Norte,20.9,9.5,94.1,soleado
C-02841,2025-04-14,Sur,18.6,0.5,88.3,tormenta
C-02842,2025-07-09,Sur,20.2,1.3,66.1,estable
C-02843,2025-10-03,Oriente,28.2,9.1,70.3,sequía leve
C-02844,2025-02-22,Occidente,28.4,0,70.8,soleado
C-02845,2025-05-01,Sur,29.3,0.6,61.5,soleado
C-02846,2025-09-11,Oriente,21.0,2.4,82.0,tormenta
C-02847,2025-11-28,Sur,22.0,6.8,93.9,lluvia
C-02848,2025-06-15,Centro,33.0,2.8,69.8,soleado
C-02849,2025-06-15,Norte,29.6,0,83.8,estable
C-02850,2025-12-06,Sur,28.2,8.8,60.0,soleado
C-02851,2025-04-23,Sur,19.8,9.1,93.9,tormenta
C-02852,2025-04-03,Oriente,17.9,17.7,75.3,sequía leve
C-02853,2025-02-26,Occidente,26.9,9.2,80.7,estable
C-02854,2025-11-18,Occidente,19.6,16.6,50.6,lluvia
C-02855,2025-06-07,Oriente,18.5,14.2,73.4,tormenta
C-02856,2025-11-29,Norte,23.3,1.9,74.7,soleado
C-02857,2025-05-30,Occidente,29.7,15.6,74.8,lluvia
C-02858,2025-12-27,Occidente,34.8,0,70.5,lluvia
C-02859,2025-06-18,Norte,19.2,3.2,49.0,soleado
C-02860,2025-05-16,Centro,27.9,11.0,54.8,soleado
C-02861,2025-10-21,Occidente,29.2,10.1,56.0,estable
C-02862,2025-02-18,Norte,26.2,4.4,92.2,estable
C-02863,2025-06-17,Centro,26.7,4.4,97.9,tormenta
C-02864,2025-12-11,Oriente,29.0,51.5,74.4,soleado
C-02865,2025-11-23,Oriente,31.2,70.5,50.4,estable
C-02866,2025-08-13,Sur,30.6,6.7,91.1,tormenta
C-02867,2025-06-06,Occidente,24.5,10.5,87.5,lluvia
C-02868,2025-12-22,Oriente,16.2,8.0,92.1,soleado
C-02869,2025-10-23,Oriente,22.1,7.8,66.9,estable
C-02870,2025-08-28,Norte,21.5,2.3,71.6,lluvia
C-02871,2025-10-13,Occidente,34.7,0,75.8,estable
C-02872,2025-10-25,Sur,25.1,8.8,66.1,estable
C-02873,2025-07-19,Centro,25.7,10.5,50.8,sequía leve
C-02874,2025-05-22,Occidente,20.8,15.4,62.9,estable
C-02875,2025-10-07,Occidente,21.1,0,46.3,nublado
C-02876,2025-12-20,Oriente,21.1,8.1,57.5,estable
C-02877,2025-01-17,Sur,28.7,60.1,92.4,nublado
C-02878,2025-06-07,Norte,17.5,0,81.1,tormenta
C-02879,2025-11-07,Oriente,23.6,2.6,88.9,sequía leve
C-02880,2025-11-21,Sur,23.9,14.2,51.2,estable
C-02881,2025-09-12,Centro,19.2,1.8,93.0,sequía leve
C-02882,2025-08-26,Sur,17.7,8.5,47.2,soleado
C-02883,2025-05-04,Centro,25.1,9.7,83.5,tormenta
C-02884,2025-04-24,Occidente,26.8,8.0,69.6,soleado
C-02885,2025-10-01,Sur,27.1,13.0,72.7,lluvia
C-02886,2025-07-27,Centro,26.6,0,65.9,nublado
C-02887,2025-08-29,Centro,26.3,0,73.3,tormenta
C-02888,2025-03-08,Sur,30.0,9.7,65.1,estable
C-02889,2025-09-07,Centro,27.1,15.6,82.2,nublado
C-02890,2025-06-29,Sur,30.2,17.9,70.2,estable
C-02891,2025-08-12,Sur,16.6,0,47.1,estable
C-02892,2025-04-18,Centro,27.1,0,74.8,lluvia
C-02893,2025-08-11,Centro,33.6,10.3,47.4,sequía leve
C-02894,2025-09-27,Oriente,23.5,14.2,91.8,sequía leve
C-02895,2025-03-28,Centro,22.5,6.7,63.9,nublado
C-02896,2025-11-16,Oriente,16.7,7.3,68.4,soleado
C-02897,2025-07-13,Occidente,33.1,11.1,45.5,lluvia
C-02898,2025-02-15,Norte,24.9,10.5,90.3,tormenta
C-02899,2025-02-14,Centro,32.6,0,45.8,soleado
C-02900,2025-09-13,Oriente,21.9,3.9,54.8,sequía leve
C-02901,2025-12-30,Occidente,33.4,0,59.5,estable
C-02902,2025-01-02,Sur,32.6,14.1,45.3,lluvia
C-02903,2025-09-17,Centro,23.0,0,78.1,tormenta
C-02904,2025-02-19,Oriente,17.7,1.4,76.9,soleado
C-02905,2025-12-09,Norte,16.3,14.9,47.7,nublado
C-02906,2025-02-11,Centro,16.8,9.5,84.8,sequía leve
C-02907,2025-05-19,Centro,33.3,0.0,66.4,estable
C-02908,2025-11-06,Centro,17.5,14.1,73.8,nublado
C-02909,2025-02-11,Centro,22.2,0,60.6,tormenta
C-02910,2025-07-01,Centro,24.5,0,60.3,estable
C-02911,2025-10-07,Oriente,20.1,18.4,50.7,lluvia
C-02912,2025-08-10,Oriente,29.6,11.5,48.8,tormenta
C-02913,2025-05-02,Sur,17.4,5.5,74.1,tormenta
C-02914,2025-01-08,Centro,17.6,3.2,96.7,estable
C-02915,2025-03-22,Norte,27.2,0,97.3,soleado
C-02916,2025-01-31,Norte,32.7,0,82.1,sequía leve
C-02917,2025-01-13,Norte,32.6,0.7,55.9,estable
C-02918,2025-08-11,Sur,27.4,7.2,81.3,lluvia
C-02919,2025-06-04,Sur,30.4,6.9,88.0,nublado
C-02920,2025-01-27,Norte,18.2,6.4,80.3,sequía leve
C-02921,2025-07-03,Sur,18.3,12.7,87.7,lluvia
C-02922,2025-11-16,Occidente,18.5,0,60.4,soleado
C-02923,2025-07-04,Centro,30.3,12.0,71.2,estable
C-02924,2025-07-20,Norte,23.3,18.5,74.4,lluvia
C-02925,2025-01-12,Oriente,25.2,3.2,70.9,soleado
C-02926,2025-08-07,Oriente,21.8,15.7,66.7,tormenta
C-02927,2025-05-28,Occidente,19.2,14.2,72.5,soleado
C-02928,2025-10-25,Norte,18.3,9.5,77.5,sequía leve
C-02929,2025-10-07,Centro,27.4,0,86.3,nublado
C-02930,2025-09-26,Sur,17.0,12.6,71.4,tormenta
C-02931,2025-02-27,Oriente,26.5,3.9,48.8,lluvia
C-02932,2025-11-05,Centro,23.1,1.0,52.2,estable
C-02933,2025-10-27,Centro,23.9,2.5,54.4,sequía leve
C-02934,2025-06-07,Sur,21.3,1.0,91.2,nublado
C-02935,2025-09-30,Norte,16.5,4.7,51.3,nublado
C-02936,2025-01-15,Occidente,22.5,0,73.1,lluvia
C-02937,2025-06-06,Oriente,20.8,2.1,69.1,sequía leve
C-02938,2025-06-11,Centro,34.5,9.7,83.4,soleado
C-02939,2025-08-22,Centro,22.5,7.2,58.8,nublado
C-02940,2025-03-11,Norte,20.8,13.2,93.5,sequía leve
C-02941,2025-01-25,Centro,24.6,12.8,66.2,soleado
C-02942,2025-03-18,Occidente,34.7,3.2,66.6,tormenta
C-02943,2025-08-10,Sur,24.7,6.9,72.4,tormenta
C-02944,2025-07-26,Oriente,24.5,0,52.9,nublado
C-02945,2025-06-08,Sur,29.8,12.4,66.1,lluvia
C-02946,2025-11-19,Sur,28.1,29.5,80.0,sequía leve
C-02947,2025-02-07,Oriente,22.5,1.4,60.2,sequía leve
C-02948,2025-11-22,Oriente,33.3,0,62.4,tormenta
C-02949,2025-06-14,Sur,31.4,11.2,69.4,nublado
C-02950,2025-10-20,Norte,16.2,0,78.9,sequía leve
C-02951,2025-05-21,Sur,34.5,10.1,50.5,estable
C-02952,2025-06-21,Oriente,26.0,0,97.1,tormenta
C-02953,2025-03-26,Occidente,28.6,11.0,80.5,estable
C-02954,2025-11-16,Sur,23.5,0,93.7,soleado
C-02955,2025-09-21,Occidente,22.8,4.0,62.6,nublado
C-02956,2025-12-20,Centro,32.9,0.1,54.3,nublado
C-02957,2025-07-07,Centro,31.8,10.6,51.0,sequía leve
C-02958,2025-06-13,Oriente,17.3,44.9,64.3,soleado
C-02959,2025-04-27,Centro,34.4,6.7,87.8,estable
C-02960,2025-01-16,Centro,24.4,2.7,63.7,sequía leve
C-02961,2025-05-02,Centro,27.3,23.5,96.5,tormenta
C-02962,2025-06-24,Sur,30.7,15.2,76.0,nublado
C-02963,2025-09-12,Oriente,33.4,1.6,88.3,soleado
C-02964,2025-10-08,Oriente,21.3,13.9,47.8,estable
C-02965,2025-03-20,Occidente,18.9,15.2,46.0,soleado
C-02966,2025-07-10,Oriente,21.0,2.7,48.4,soleado
C-02967,2025-03-23,Norte,20.3,0,55.0,sequía leve
C-02968,2025-09-24,Occidente,28.3,9.3,83.3,soleado
C-02969,2025-05-11,Occidente,32.2,4.6,89.3,tormenta
C-02970,2025-01-07,Centro,18.2,6.4,57.9,nublado
C-02971,2025-03-24,Centro,23.8,0,51.8,sequía leve
C-02972,2025-11-06,Occidente,34.8,12.7,84.6,sequía leve
C-02973,2025-04-05,Oriente,28.5,14.2,87.3,tormenta
C-02974,2025-04-05,Norte,23.8,6.0,55.4,lluvia
C-02975,2025-04-01,Centro,17.8,0.4,66.4,tormenta
C-02976,2025-02-05,Centro,26.1,8.9,57.9,soleado
C-02977,2025-01-12,Norte,30.6,74.7,90.0,sequía leve
C-02978,2025-09-24,Norte,33.6,8.8,85.7,nublado
C-02979,2025-12-28,Centro,32.9,12.0,92.2,nublado
C-02980,2025-03-25,Occidente,16.0,0.7,70.1,estable
C-02981,2025-12-14,Sur,33.3,20.9,45.7,soleado
C-02982,2025-07-04,Occidente,25.4,0.0,80.1,soleado
C-02983,2025-07-27,Oriente,26.5,14.1,47.2,sequía leve
C-02984,2025-09-01,Norte,29.5,9.6,91.2,nublado
C-02985,2025-05-20,Oriente,33.1,7.2,86.3,lluvia
C-02986,2025-12-09,Oriente,33.2,10.5,66.1,estable
C-02987,2025-10-12,Oriente,29.1,20.0,72.0,estable
C-02988,2025-06-17,Norte,19.6,8.4,85.4,tormenta
C-02989,2025-02-17,Sur,32.8,4.3,94.3,soleado
C-02990,2025-05-19,Sur,22.5,8.2,83.6,tormenta
C-02991,2025-07-06,Occidente,20.8,1.7,57.9,estable
C-02992,2025-07-30,Occidente,17.7,0,95.2,sequía leve
C-02993,2025-08-21,Norte,31.5,8.9,54.1,nublado
C-02994,2025-02-01,Occidente,34.0,15.5,77.3,sequía leve
C-02995,2025-08-10,Oriente,29.8,0,53.4,tormenta
C-02996,2025-03-01,Occidente,34.7,10.4,61.7,soleado
C-02997,2025-09-06,Sur,31.8,0,95.6,sequía leve
C-02998,2025-05-31,Centro,24.3,2.5,55.6,sequía leve
C-02999,2025-02-06,Centro,17.0,9.8,84.5,lluvia
C-03000,2025-05-18,Sur,19.8,17.2,91.5,lluvia
C-03001,2025-12-03,Norte,25.1,23.8,85.0,soleado
C-03002,2025-09-04,Norte,19.3,8.5,82.4,lluvia
C-03003,2025-06-07,Occidente,24.5,0,50.6,soleado
C-03004,2025-11-27,Occidente,27.0,0.3,51.2,lluvia
C-03005,2025-02-03,Oriente,17.4,5.9,70.5,lluvia
C-03006,2025-06-25,Sur,26.0,2.6,93.4,soleado
C-03007,2025-06-25,Occidente,25.9,4.5,46.8,lluvia
C-03008,2025-03-18,Occidente,22.0,72.5,70.4,soleado
C-03009,2025-12-16,Norte,21.0,21.0,83.9,soleado
