id_registro,fecha,finca,codigo_animal,turno,litros,temperatura_c,observacion,tecnico
L-04848,2025-05-26,El Progreso,BU-0390,manana,7.11,21.4,lluvia fuerte,Luis
L-04849,2025-06-17,La Esperanza,LA-1230,manana,8.66,24.2,normal,Marta
L-04850,2025-04-14,Los Guaduales,LA-0046,manana,14.67,19.9,sin novedad,Marta
L-04851,2025-09-30,La Pradera,EL-1870,manana,9.63,29.9,baja alimentacion,Jorge
L-04852,2025-08-21,El Roble,LA-2216,manana,12.6,22.0,lluvia fuerte,Luis
L-04853,2025-05-31,Santa Lucia,EL-1924,tarde,14.19,29.2,normal,Jorge
L-04854,2025-07-29,La Pradera,LO-0604,tarde,11.72,19.7,baja alimentacion,Carlos
L-04855,2025-06-22,Los Guaduales,SA-0572,manana,8.28,20.4,normal,Paola
L-04856,2025-12-26,La Pradera,LA-1282,manana,2.39,31.0,lluvia fuerte,Jorge
L-04857,2025-04-12,Los Guaduales,SA-1389,tarde,10.93,24.5,baja alimentacion,Paola
L-04858,2025-05-13,Buenos Aires,SA-1494,manana,7.67,21.8,normal,Jorge
L-04859,2025-02-01,El Progreso,SA-0976,manana,11.04,32.5,baja alimentacion,Marta
L-04860,2025-08-11,San Miguel,EL-0101,tarde,18.17,22.8,animal en control,Jorge
L-04861,2025-06-01,Buenos Aires,SA-0592,manana,9.46,29.2,baja alimentacion,Paola
L-04862,2025-04-25,El Roble,LA-0221,tarde,9.98,31.7,normal,Luis
L-04863,2025-11-03,Santa Lucia,EL-1416,manana,11.17,24.5,lluvia fuerte,Ana
L-04864,2025-05-25,Buenos Aires,EL-1062,manana,13.0,26.6,animal en control,Ana
L-04865,2025-05-29,Los Guaduales,BU-1617,manana,11.35,31.2,dato estimado,Ana
L-04866,2025-06-01,La Esperanza,EL-0025,manana,14.38,27.2,animal en control,Marta
L-04867,2025-04-08,La Esperanza,SA-1004,manana,9.83,17.1,lluvia fuerte,Luis
L-04868,2025-10-20,El Progreso,LA-1661,manana,11.76,19.1,lluvia fuerte,Ana
L-04869,2025-08-07,La Pradera,EL-1788,manana,6.23,32.6,baja alimentacion,Carlos
L-04870,2025-01-20,El Progreso,LA-0801,manana,13.55,24.0,sin novedad,Marta
L-04871,2025-06-19,El Roble,EL-1666,manana,9.64,25.2,lluvia fuerte,Luis
L-04872,2025-09-29,El Progreso,SA-0924,manana,13.64,18.3,sin novedad,Paola
L-04873,2025-11-11,El Progreso,BU-1410,tarde,7.31,22.9,dato estimado,Jorge
L-04874,2025-08-05,Buenos Aires,BU-1647,tarde,12.4,28.0,sin novedad,Ana
L-04875,2025-10-10,Buenos Aires,LO-1803,manana,9.93,20.5,sin novedad,Marta
L-04876,2025-03-04,Buenos Aires,EL-1129,manana,10.69,22.7,lluvia fuerte,Luis
L-04877,2025-10-27,San Miguel,EL-0072,tarde,8.19,20.6,animal en control,Marta
L-04878,2025-10-21,La Pradera,EL-2496,tarde,9.24,27.5,lluvia fuerte,Ana
L-04879,2025-02-12,Buenos Aires,EL-0724,manana,11.62,22.5,dato estimado,Jorge
L-04880,2025-06-24,Los Guaduales,SA-1887,manana,6.47,18.2,normal,Carlos
L-04881,2025-04-08,El Progreso,SA-0498,tarde,12.76,22.7,sin novedad,Marta
L-04882,2025-01-23,La Esperanza,LA-1355,tarde,15.08,30.4,baja alimentacion,Luis
L-04883,2025-09-02,El Roble,SA-1737,tarde,15.96,23.1,dato estimado,Luis
L-04884,2025-12-27,El Progreso,LA-1849,tarde,10.37,23.8,lluvia fuerte,Ana
L-04885,2025-10-15,Santa Lucia,EL-1452,tarde,12.67,20.7,revisar vacuna,Marta
L-04886,2025-03-29,Buenos Aires,EL-1584,manana,17.02,19.6,revisar vacuna,Carlos
L-04887,2025-03-21,El Progreso,SA-2239,tarde,8.76,24.7,animal en control,Jorge
L-04888,2025-11-15,Buenos Aires,SA-1353,tarde,7.98,28.9,lluvia fuerte,Ana
L-04889,2025-06-18,La Esperanza,EL-2227,manana,8.91,25.5,baja alimentacion,Marta
L-04890,2025-02-15,Los Guaduales,BU-1238,manana,11.61,17.3,dato estimado,Luis
L-04891,2025-07-16,La Pradera,EL-0008,manana,10.87,21.0,sin novedad,Jorge
L-04892,2025-04-21,Santa Lucia,LO-1523,tarde,11.49,25.7,baja alimentacion,Carlos
L-04893,2025-05-06,Santa Lucia,LA-0371,tarde,11.47,30.6,animal en control,Marta
L-04894,2025-04-12,San Miguel,LA-0377,manana,13.58,18.4,dato estimado,Carlos
L-04895,2025-05-27,Los Guaduales,LA-0893,manana,9.32,29.6,normal,Carlos
L-04896,2025-07-24,San Miguel,SA-0002,manana,12.09,26.4,lluvia fuerte,Luis
L-04897,2025-08-21,Buenos Aires,LA-0915,manana,13.42,31.2,animal en control,Carlos
L-04898,2025-05-16,Buenos Aires,LA-0080,tarde,7.13,29.6,baja alimentacion,Paola
L-04899,2025-02-05,Santa Lucia,LA-0731,manana,10.36,23.5,revisar vacuna,Carlos
L-04900,2025-09-27,La Pradera,EL-1978,tarde,11.16,23.1,lluvia fuerte,Marta
L-04901,2025-07-25,Buenos Aires,SA-0359,tarde,12.23,22.7,revisar vacuna,Ana
L-04902,2025-05-02,Los Guaduales,LA-0654,tarde,11.58,33.3,sin novedad,Luis
L-04903,2025-08-10,El Progreso,LA-0242,tarde,9.92,27.9,baja alimentacion,Jorge
L-04904,2025-04-28,Buenos Aires,BU-1892,tarde,8.13,21.2,dato estimado,Ana
L-04905,2025-08-27,Buenos Aires,LO-0840,tarde,4.65,30.8,sin novedad,Carlos
L-04906,2025-07-10,El Progreso,EL-0694,tarde,11.03,19.3,dato estimado,Marta
L-04907,2025-06-21,La Esperanza,LA-0122,manana,11.11,22.5,revisar vacuna,Luis
L-04908,2025-05-18,La Pradera,LA-0538,manana,3.31,21.9,normal,Ana
L-04909,2025-09-06,San Miguel,BU-2411,manana,9.31,33.3,baja alimentacion,Paola
L-04910,2025-03-11,San Miguel,SA-0280,tarde,6.79,19.1,revisar vacuna,Luis
L-04911,2025-08-09,Los Guaduales,LA-1462,manana,7.91,24.9,normal,Paola
L-04912,2025-07-05,Santa Lucia,EL-0461,manana,9.97,30.2,animal en control,Luis
L-04913,2025-01-11,Los Guaduales,SA-1144,tarde,10.54,27.6,baja alimentacion,Ana
L-04914,2025-03-09,El Progreso,EL-1539,manana,8.76,23.9,revisar vacuna,Marta
L-04915,2025-12-21,El Roble,SA-0904,tarde,13.97,23.5,sin novedad,Luis
L-04916,2025-10-17,El Progreso,EL-1992,tarde,10.92,17.2,lluvia fuerte,Luis
L-04917,2025-06-17,El Progreso,EL-1696,manana,9.51,17.2,dato estimado,Luis
L-04918,2025-06-23,San Miguel,LO-0310,manana,10.85,31.2,dato estimado,Marta
L-04919,2025-03-02,La Esperanza,LA-2158,tarde,19.69,31.1,animal en control,Jorge
L-04920,2025-11-14,Santa Lucia,BU-1201,manana,10.55,21.8,dato estimado,Carlos
L-04921,2025-05-06,Los Guaduales,LA-1371,manana,7.54,30.9,baja alimentacion,Jorge
L-04922,2025-07-04,El Roble,SA-1175,manana,8.13,31.9,dato estimado,Jorge
L-04923,2025-10-03,El Progreso,SA-1474,tarde,10.06,22.4,normal,Marta
L-04924,2025-08-18,La Esperanza,LO-0493,tarde,8.43,23.2,revisar vacuna,Ana
L-04925,2025-05-15,Los Guaduales,EL-1655,tarde,8.81,18.1,revisar vacuna,Paola
L-04926,2025-01-11,La Esperanza,SA-0705,manana,9.09,27.6,dato estimado,Marta
L-04927,2025-10-17,Buenos Aires,LO-0318,tarde,13.8,20.2,normal,Ana
L-04928,2025-04-17,La Pradera,BU-2214,manana,12.43,19.5,lluvia fuerte,Carlos
L-04929,2025-10-31,La Pradera,BU-1382,manana,11.83,29.8,dato estimado,Jorge
L-04930,2025-07-22,El Progreso,SA-2324,tarde,22.29,19.5,revisar vacuna,Ana
L-04931,2025-11-16,Los Guaduales,LA-0935,tarde,4.88,28.0,dato estimado,Paola
L-04932,2025-12-18,Los Guaduales,SA-1149,manana,10.23,31.9,normal,Jorge
L-04933,2025-08-26,Los Guaduales,BU-0379,tarde,14.14,25.3,lluvia fuerte,Paola
L-04934,2025-10-02,Santa Lucia,SA-0305,tarde,8.74,22.2,dato estimado,Luis
L-04935,2025-08-29,San Miguel,BU-1782,tarde,11.82,20.3,lluvia fuerte,Luis
L-04936,2025-12-12,Los Guaduales,SA-1102,manana,10.18,27.6,normal,Marta
L-04937,2025-12-22,La Esperanza,LA-1766,manana,12.41,25.2,normal,Ana
L-04938,2025-11-13,El Progreso,LO-1356,tarde,5.31,24.5,animal en control,Carlos
L-04939,2025-04-17,El Roble,SA-0047,tarde,9.3,21.6,animal en control,Ana
L-04940,2025-03-10,Los Guaduales,LO-1670,manana,10.56,21.3,sin novedad,Jorge
L-04941,2025-06-26,Los Guaduales,LO-1660,tarde,8.02,28.7,lluvia fuerte,Jorge
L-04942,2025-03-22,La Esperanza,SA-1474,tarde,11.72,23.2,baja alimentacion,Ana
L-04943,2025-04-15,Buenos Aires,SA-1684,manana,8.61,17.4,lluvia fuerte,Luis
L-04944,2025-08-12,El Progreso,LA-1099,tarde,15.88,29.2,normal,Ana
L-04945,2025-06-04,El Roble,EL-0864,manana,10.49,18.8,baja alimentacion,Luis
L-04946,2025-02-10,San Miguel,SA-0544,tarde,11.56,20.5,normal,Ana
L-04947,2025-03-17,Santa Lucia,EL-0541,tarde,14.18,29.9,normal,Luis
L-04948,2025-04-11,La Pradera,BU-1030,manana,12.35,32.5,animal en control,Carlos
L-04949,2025-01-06,El Progreso,LO-0415,manana,10.22,28.9,sin novedad,Luis
L-04950,2025-01-13,San Miguel,EL-2495,manana,7.2,20.5,sin novedad,Jorge
L-04951,2025-06-06,Buenos Aires,EL-1783,tarde,7.9,27.3,lluvia fuerte,Marta
L-04952,2025-07-08,El Progreso,EL-2368,manana,7.34,30.8,normal,Luis
L-04953,2025-12-16,San Miguel,SA-1541,manana,11.58,33.4,baja alimentacion,Ana
L-04954,2025-11-18,Buenos Aires,LA-1259,tarde,13.38,26.8,lluvia fuerte,Ana
L-04955,2025-10-08,La Esperanza,LA-2421,tarde,12.27,26.1,lluvia fuerte,Ana
L-04956,2025-11-25,La Esperanza,SA-1196,tarde,9.27,29.5,animal en control,Carlos
L-04957,2025-02-01,El Progreso,LO-0595,manana,14.44,28.6,lluvia fuerte,Paola
L-04958,2025-11-26,Santa Lucia,EL-0724,manana,14.18,22.9,lluvia fuerte,Carlos
L-04959,2025-12-11,El Roble,LO-0609,manana,15.82,28.4,sin novedad,Jorge
L-04960,2025-05-01,El Progreso,SA-1187,manana,3.57,21.6,revisar vacuna,Ana
L-04961,2025-05-25,Buenos Aires,LO-0742,tarde,7.93,25.4,animal en control,Jorge
L-04962,2025-03-05,La Esperanza,LA-1642,tarde,11.58,26.7,sin novedad,Carlos
L-04963,2025-12-27,La Esperanza,LA-2413,tarde,9.48,32.4,dato estimado,Carlos
L-04964,2025-01-09,El Progreso,SA-0590,tarde,9.08,24.5,lluvia fuerte,Paola
L-04965,2025-03-13,La Esperanza,LA-1328,manana,10.48,26.5,dato estimado,Luis
L-04966,2025-02-08,La Esperanza,LA-2235,tarde,16.23,17.4,sin novedad,Carlos
L-04967,2025-02-12,Santa Lucia,EL-1240,tarde,9.73,29.4,animal en control,Ana
L-04968,2025-05-04,Buenos Aires,LA-1640,manana,10.41,31.0,sin novedad,Jorge
L-04969,2025-05-29,El Roble,SA-2452,manana,15.72,28.2,revisar vacuna,Luis
L-04970,2025-05-12,Buenos Aires,LO-0338,manana,15.09,33.3,revisar vacuna,Ana
L-04971,2025-04-16,Los Guaduales,SA-1596,manana,9.86,26.7,sin novedad,Carlos
L-04972,2025-02-21,Buenos Aires,BU-1716,tarde,15.25,22.3,baja alimentacion,Marta
L-04973,2025-01-24,La Pradera,SA-2370,tarde,12.4,26.9,baja alimentacion,Carlos
L-04974,2025-06-13,Santa Lucia,BU-1476,manana,14.7,29.9,baja alimentacion,Marta
L-04975,2025-05-22,El Progreso,BU-1657,manana,7.35,25.7,lluvia fuerte,Marta
L-04976,2025-01-16,La Pradera,BU-1442,manana,13.54,31.2,normal,Carlos
L-04977,2025-09-14,La Pradera,EL-1542,manana,11.7,32.5,normal,Jorge
L-04978,2025-09-08,Los Guaduales,BU-0069,tarde,3.62,20.5,normal,Luis
L-04979,2025-08-25,El Progreso,LA-2298,tarde,7.99,17.5,animal en control,Marta
L-04980,2025-12-02,Los Guaduales,BU-0442,tarde,7.15,30.2,sin novedad,Carlos
L-04981,2025-03-19,La Pradera,EL-0835,manana,15.05,29.7,sin novedad,Marta
L-04982,2025-12-13,Los Guaduales,BU-0936,manana,14.2,27.6,revisar vacuna,Jorge
L-04983,2025-08-29,El Roble,LO-0553,tarde,6.6,29.8,animal en control,Jorge
L-04984,2025-06-17,La Pradera,LO-1997,tarde,11.31,22.5,animal en control,Carlos
L-04985,2025-06-06,Santa Lucia,EL-2052,manana,15.64,21.0,normal,Luis
L-04986,2025-11-04,San Miguel,EL-0891,manana,4.75,28.7,revisar vacuna,Carlos
L-04987,2025-09-13,El Roble,BU-2498,manana,10.1,18.0,normal,Marta
L-04988,2025-12-03,San Miguel,BU-0490,manana,13.82,30.9,lluvia fuerte,Jorge
L-04989,2025-05-14,San Miguel,LA-2099,manana,3.92,30.9,sin novedad,Marta
L-04990,2025-09-18,El Progreso,LA-1332,tarde,12.65,23.4,baja alimentacion,Jorge
L-04991,2025-07-26,San Miguel,EL-2345,tarde,14.63,23.5,normal,Luis
L-04992,2025-06-22,La Pradera,SA-1773,manana,11.1,31.0,sin novedad,Marta
L-04993,2025-06-16,La Pradera,LA-2254,tarde,11.58,18.7,lluvia fuerte,Ana
L-04994,2025-12-02,Los Guaduales,EL-0548,manana,12.89,24.1,sin novedad,Marta
L-04995,2025-03-30,El Roble,SA-1345,manana,12.53,18.1,animal en control,Jorge
L-04996,2025-01-26,Buenos Aires,SA-0374,manana,10.16,26.8,normal,Jorge
L-04997,2025-11-06,La Esperanza,BU-0560,manana,18.73,33.9,animal en control,Marta
L-04998,2025-06-13,La Esperanza,EL-0989,manana,11.35,31.7,animal en control,Carlos
L-04999,2025-01-12,El Roble,LA-1317,manana,8.06,25.3,dato estimado,Marta
L-05000,2025-02-16,Santa Lucia,EL-2224,tarde,12.17,32.8,sin novedad,Ana
L-05001,2025-03-13,Los Guaduales,BU-0588,manana,14.58,32.8,revisar vacuna,Ana
L-05002,2025-07-22,Buenos Aires,EL-2447,tarde,10.75,20.9,normal,Luis
L-05003,2025-07-06,El Progreso,LA-1242,tarde,13.73,24.7,dato estimado,Paola
L-05004,2025-06-23,Los Guaduales,EL-2183,tarde,10.85,20.1,baja alimentacion,Marta
L-05005,2025-08-28,Los Guaduales,EL-1798,tarde,18.06,31.1,normal,Ana
L-05006,2025-01-05,El Progreso,LA-0762,manana,5.77,22.8,sin novedad,Luis
L-05007,2025-01-30,Santa Lucia,EL-0706,manana,7.89,27.4,baja alimentacion,Marta
L-05008,2025-01-12,El Progreso,EL-0494,tarde,10.53,23.5,lluvia fuerte,Paola
L-05009,2025-03-25,San Miguel,LA-0104,manana,8.88,32.6,revisar vacuna,Marta
L-05010,2025-11-11,El Progreso,EL-1470,tarde,15.65,17.6,animal en control,Ana
L-05011,2025-08-03,Buenos Aires,EL-1080,tarde,9.21,32.4,normal,Paola
L-05012,2025-05-14,Los Guaduales,LA-1286,tarde,9.04,25.9,normal,Luis
L-05013,2025-07-21,Buenos Aires,SA-0587,tarde,7.81,25.5,lluvia fuerte,Luis
L-05014,2025-02-28,La Esperanza,EL-2050,tarde,9.62,19.3,dato estimado,Jorge
L-05015,2025-03-11,Buenos Aires,LA-1979,tarde,8.22,24.5,sin novedad,Marta
L-05016,2025-01-27,Buenos Aires,SA-1181,manana,6.43,28.9,animal en control,Marta
L-05017,2025-04-10,Los Guaduales,SA-1596,tarde,11.26,24.3,normal,Jorge
L-05018,2025-04-24,San Miguel,BU-2356,manana,11.42,20.6,revisar vacuna,Ana
L-05019,2025-07-06,Los Guaduales,LA-0056,tarde,-1,27.2,normal,Marta
L-05020,2025-02-02,Buenos Aires,EL-2295,tarde,7.39,19.0,revisar vacuna,Paola
L-05021,2025-11-03,El Progreso,BU-0970,tarde,14.84,23.7,dato estimado,Paola
L-05022,2025-07-29,El Roble,SA-1820,tarde,13.0,32.4,animal en control,Paola
L-05023,2025-08-21,San Miguel,LA-2414,manana,9.69,26.1,dato estimado,Carlos
L-05024,2025-08-01,La Pradera,EL-0956,tarde,8.77,28.1,baja alimentacion,Carlos
L-05025,2025-08-07,Los Guaduales,EL-0421,tarde,9.75,19.9,baja alimentacion,Ana
L-05026,2025-02-24,El Roble,SA-0083,tarde,9.32,29.5,lluvia fuerte,Ana
L-05027,2025-05-02,El Roble,BU-0480,tarde,15.58,28.5,normal,Jorge
L-05028,2025-12-30,El Roble,SA-2035,tarde,10.99,19.2,sin novedad,Jorge
L-05029,2025-02-06,Los Guaduales,BU-0183,manana,7.91,31.0,sin novedad,Jorge
L-05030,2025-05-28,Buenos Aires,EL-0724,manana,13.85,31.1,normal,Jorge
L-05031,2025-03-05,El Progreso,LA-1376,manana,12.94,32.6,lluvia fuerte,Jorge
L-05032,2025-10-02,Los Guaduales,LA-1403,tarde,9.28,31.3,sin novedad,Jorge
L-05033,2025-04-22,San Miguel,SA-1190,manana,12.61,29.4,revisar vacuna,Luis
L-05034,2025-01-28,Los Guaduales,EL-0445,manana,14.87,26.3,dato estimado,Luis
L-05035,2025-04-18,La Esperanza,EL-2403,manana,10.11,29.4,normal,Luis
L-05036,2025-09-25,Buenos Aires,LA-2297,manana,6.45,22.2,animal en control,Carlos
L-05037,2025-07-11,Santa Lucia,LA-1537,manana,14.42,21.9,sin novedad,Paola
L-05038,2025-06-03,Buenos Aires,EL-2425,tarde,12.67,18.2,baja alimentacion,Jorge
L-05039,2025-02-03,El Roble,EL-1819,manana,16.78,21.1,normal,Luis
L-05040,2025-12-27,El Progreso,LA-2429,manana,16.27,22.7,baja alimentacion,Luis
L-05041,2025-08-28,La Esperanza,EL-2119,tarde,12.91,22.6,animal en control,Ana
L-05042,2025-04-22,El Progreso,EL-1480,manana,13.37,32.3,revisar vacuna,Paola
L-05043,2025-03-27,La Pradera,SA-2232,tarde,7.37,23.4,animal en control,Ana
L-05044,2025-01-02,La Esperanza,LA-2310,manana,12.7,17.4,normal,Carlos
L-05045,2025-11-06,Los Guaduales,EL-2102,manana,10.36,25.5,normal,Jorge
L-05046,2025-06-03,La Pradera,EL-2018,tarde,11.81,29.4,animal en control,Paola
L-05047,2025-10-31,Santa Lucia,LO-1439,manana,10.56,19.0,animal en control,Carlos
L-05048,2025-12-02,El Roble,SA-1970,tarde,5.44,32.9,sin novedad,Jorge
L-05049,2025-01-14,San Miguel,SA-1769,tarde,11.49,29.1,sin novedad,Ana
L-05050,2025-08-29,Los Guaduales,LO-0520,manana,19.33,31.4,sin novedad,Marta
L-05051,2025-02-03,La Esperanza,EL-1485,manana,8.06,29.2,lluvia fuerte,Marta
L-05052,2025-05-05,La Esperanza,EL-2146,tarde,11.65,26.8,dato estimado,Jorge
L-05053,2025-04-02,San Miguel,SA-1446,manana,11.52,20.1,normal,Jorge
L-05054,2025-08-28,San Miguel,EL-0328,manana,2.73,21.2,normal,Paola
L-05055,2025-07-04,El Roble,EL-1981,manana,10.32,32.1,baja alimentacion,Carlos
L-05056,2025-06-06,Buenos Aires,BU-1016,manana,10.08,24.8,animal en control,Luis
L-05057,2025-10-04,La Pradera,EL-0295,manana,11.74,22.9,revisar vacuna,Ana
L-05058,2025-03-01,Buenos Aires,LA-2380,manana,8.4,31.5,animal en control,Ana
L-05059,2025-04-21,Buenos Aires,SA-1065,manana,8.24,31.9,lluvia fuerte,Jorge
L-05060,2025-01-29,Santa Lucia,LO-0629,manana,10.63,19.4,animal en control,Luis
L-05061,2025-07-07,La Esperanza,EL-2365,manana,11.3,19.1,dato estimado,Carlos
L-05062,2025-01-25,Buenos Aires,BU-1525,tarde,11.15,28.8,animal en control,Marta
L-05063,2025-01-16,La Pradera,LO-0910,manana,15.27,31.5,baja alimentacion,Ana
L-05064,2025-10-16,El Progreso,EL-1721,tarde,11.8,24.2,animal en control,Luis
L-05065,2025-06-21,El Progreso,LA-2240,tarde,11.14,31.4,revisar vacuna,Carlos
L-05066,2025-01-14,Santa Lucia,SA-1550,manana,15.6,18.0,revisar vacuna,Marta
L-05067,2025-11-16,Santa Lucia,LO-0133,tarde,11.88,32.9,animal en control,Jorge
L-05068,2025-12-14,La Esperanza,LA-1529,tarde,6.24,30.2,animal en control,Paola
L-05069,2025-11-04,El Roble,EL-0866,manana,9.53,27.1,sin novedad,Carlos
L-05070,2025-07-18,La Pradera,SA-2123,tarde,5.17,21.4,normal,Luis
L-05071,2025-01-27,El Progreso,LA-0334,tarde,13.76,18.4,normal,Jorge
L-05072,2025-07-19,La Pradera,LA-0998,tarde,12.67,33.8,dato estimado,Paola
L-05073,2025-09-18,La Pradera,LA-1047,manana,10.92,20.2,animal en control,Ana
L-05074,2025-10-26,Santa Lucia,EL-2489,manana,8.79,25.9,normal,Carlos
L-05075,2025-02-09,Santa Lucia,LA-1923,manana,5.32,27.3,animal en control,Marta
L-05076,2025-01-05,La Pradera,EL-1812,tarde,7.29,17.9,dato estimado,Paola
L-05077,2025-07-01,El Roble,SA-1705,tarde,14.09,32.8,sin novedad,Paola
L-05078,2025-03-20,La Pradera,BU-0223,tarde,11.8,30.9,animal en control,Luis
L-05079,2025-10-14,El Roble,SA-2472,tarde,10.97,22.8,animal en control,Paola
L-05080,2025-12-03,Los Guaduales,LA-1419,manana,9.08,20.2,animal en control,Luis
L-05081,2025-09-01,Buenos Aires,LO-0742,tarde,11.05,22.8,sin novedad,Carlos
L-05082,2025-05-06,La Esperanza,EL-0008,tarde,6.38,33.6,baja alimentacion,Marta
L-05083,2025-11-11,Los Guaduales,SA-2067,tarde,5.39,23.7,baja alimentacion,Luis
L-05084,2025-05-24,San Miguel,EL-0630,manana,10.97,18.1,normal,Carlos
L-05085,2025-02-02,Santa Lucia,LA-0206,manana,9.67,28.4,baja alimentacion,Ana
L-05086,2025-12-04,La Esperanza,EL-1283,manana,6.75,24.2,lluvia fuerte,Paola
L-05087,2025-02-08,Buenos Aires,LA-2026,tarde,9.82,31.7,normal,Paola
L-05088,2025-02-11,El Progreso,EL-1285,manana,13.83,28.2,dato estimado,Ana
L-05089,2025-06-08,El Roble,BU-0442,tarde,10.71,17.6,dato estimado,Luis
L-05090,2025-03-12,San Miguel,BU-0824,tarde,12.57,18.5,lluvia fuerte,Carlos
L-05091,2025-08-16,San Miguel,SA-0507,tarde,13.22,27.1,sin novedad,Marta
L-05092,2025-08-20,La Esperanza,BU-0885,tarde,9.11,29.3,dato estimado,Jorge
L-05093,2025-09-22,San Miguel,EL-0677,tarde,10.73,22.5,baja alimentacion,Carlos
L-05094,2025-11-10,Santa Lucia,LA-1882,manana,15.12,31.9,lluvia fuerte,Marta
L-05095,2025-08-06,La Pradera,EL-0400,tarde,8.64,24.0,lluvia fuerte,Paola
L-05096,2025-02-22,La Pradera,SA-1659,manana,9.85,22.6,dato estimado,Ana
L-05097,2025-05-30,Los Guaduales,EL-2220,tarde,10.08,30.8,baja alimentacion,Jorge
L-05098,2025-04-07,Los Guaduales,SA-1685,tarde,9.84,29.1,sin novedad,Luis
L-05099,2025-04-14,San Miguel,LA-0348,tarde,16.5,24.2,sin novedad,Ana
L-05100,2025-02-15,Santa Lucia,LA-2236,tarde,8.8,27.6,lluvia fuerte,Ana
L-05101,2025-06-30,Buenos Aires,LA-1729,tarde,11.43,33.4,sin novedad,Luis
L-05102,2025-05-10,Los Guaduales,SA-1417,tarde,6.48,30.0,dato estimado,Ana
L-05103,2025-06-09,Santa Lucia,LA-1115,tarde,10.41,21.0,normal,Jorge
L-05104,2025-09-20,El Roble,LA-2186,tarde,9.26,20.0,dato estimado,Paola
L-05105,2025-06-22,La Pradera,EL-1807,manana,8.45,18.6,normal,Jorge
L-05106,2025-04-24,El Roble,LA-0056,manana,8.17,24.5,animal en control,Jorge
L-05107,2025-12-12,El Progreso,BU-1716,tarde,6.92,28.3,dato estimado,Marta
L-05108,2025-02-03,La Esperanza,SA-2027,tarde,12.22,21.2,dato estimado,Luis
L-05109,2025-08-13,La Esperanza,LA-0915,tarde,9.39,18.5,revisar vacuna,Luis
L-05110,2025-06-29,Buenos Aires,EL-0971,manana,7.57,17.2,normal,Carlos
L-05111,2025-08-27,El Progreso,EL-1558,manana,15.17,26.1,normal,Paola
L-05112,2025-11-03,Buenos Aires,EL-2284,manana,11.24,33.2,normal,Ana
L-05113,2025-01-10,El Progreso,SA-2377,tarde,11.58,31.1,lluvia fuerte,Jorge
L-05114,2025-12-19,Buenos Aires,LO-0452,manana,10.19,17.4,animal en control,Carlos
L-05115,2025-07-03,El Progreso,EL-1787,manana,17.79,29.4,animal en control,Ana
L-05116,2025-05-31,La Pradera,LA-1255,tarde,10.6,30.1,sin novedad,Paola
L-05117,2025-11-17,Los Guaduales,LA-1481,manana,6.03,33.4,sin novedad,Jorge
L-05118,2025-04-30,San Miguel,EL-0897,tarde,9.51,30.5,normal,Paola
L-05119,2025-01-25,La Pradera,LA-2151,tarde,14.06,17.5,baja alimentacion,Jorge
L-05120,2025-09-04,El Roble,LA-0229,manana,12.36,27.3,normal,Marta
L-05121,2025-12-15,La Esperanza,LA-2099,manana,14.53,23.5,animal en control,Carlos
L-05122,2025-02-09,La Esperanza,SA-0020,tarde,10.73,17.9,sin novedad,Carlos
L-05123,2025-04-24,Santa Lucia,BU-0658,manana,15.18,21.3,lluvia fuerte,Ana
L-05124,2025-11-22,Buenos Aires,BU-1712,tarde,16.6,33.3,baja alimentacion,Ana
L-05125,2025-07-23,El Progreso,EL-0484,tarde,12.63,31.6,sin novedad,Ana
L-05126,2025-05-08,El Progreso,SA-2205,manana,13.61,23.6,baja alimentacion,Luis
L-05127,2025-08-07,Buenos Aires,BU-2407,tarde,4.77,18.2,animal en control,Carlos
L-05128,2025-07-21,El Progreso,EL-1287,manana,10.13,22.9,lluvia fuerte,Ana
L-05129,2025-08-21,Santa Lucia,LA-1569,tarde,10.51,20.7,animal en control,Jorge
L-05130,2025-04-27,La Pradera,BU-1589,manana,10.84,22.6,dato estimado,Marta
L-05131,2025-07-18,Buenos Aires,EL-0448,tarde,7.48,17.8,dato estimado,Jorge
L-05132,2025-07-01,La Pradera,EL-0190,manana,4.92,27.7,dato estimado,Carlos
L-05133,2025-07-18,La Pradera,SA-0965,manana,13.63,20.6,animal en control,Luis
L-05134,2025-11-09,Los Guaduales,LO-2281,manana,14.24,28.0,revisar vacuna,Luis
L-05135,2025-11-19,La Esperanza,LA-2279,manana,12.85,32.4,sin novedad,Marta
L-05136,2025-11-04,Santa Lucia,LA-1298,manana,5.98,26.7,animal en control,Carlos
L-05137,2025-10-31,El Progreso,LA-0700,manana,10.42,25.9,animal en control,Carlos
L-05138,2025-11-02,Santa Lucia,EL-1199,manana,13.45,31.0,sin novedad,Carlos
L-05139,2025-09-08,La Pradera,EL-2255,tarde,12.01,18.9,normal,Carlos
L-05140,2025-09-29,La Pradera,SA-0507,manana,10.3,28.3,normal,Carlos
L-05141,2025-05-28,El Progreso,SA-1170,manana,9.58,28.8,revisar vacuna,Luis
L-05142,2025-07-05,Santa Lucia,BU-1707,tarde,7.47,18.7,baja alimentacion,Marta
L-05143,2025-12-30,El Roble,EL-0306,manana,10.82,27.4,revisar vacuna,Ana
L-05144,2025-10-20,La Esperanza,SA-0077,manana,11.9,32.5,baja alimentacion,Jorge
L-05145,2025-03-10,San Miguel,SA-2109,manana,10.68,24.1,animal en control,Marta
