id_cosecha,fecha,finca,lote,kilos_cosechados,humedad_grano_pct,estado_cultivo,lluvia_ultimos_7_dias_mm
M-04138,2025-07-02,La Pradera,Lote-13,196.11,25.0,listo_para_cosecha,27.6
M-04139,2025-06-13,El Progreso,Lote-17,177.48,30.6,optimo,12.7
M-04140,2025-02-21,Los Guaduales,Lote-14,190.07,22.1,optimo,59.3
M-04141,2025-01-02,El Progreso,Lote-06,210.39,18.2,humedo,81.6
M-04142,2025-07-29,El Progreso,Lote-25,280.72,25.3,listo_para_cosecha,53.1
M-04143,2025-02-28,La Esperanza,Lote-14,114.01,26.9,plaga_observada,24.8
M-04144,2025-03-18,San Miguel,Lote-02,206.78,23.3,plaga_observada,88.2
M-04145,2025-06-20,La Esperanza,Lote-21,158.32,24.7,seco,71.4
M-04146,2025-11-04,La Pradera,Lote-04,,11.5,listo_para_cosecha,93.6
M-04147,2025-02-09,La Esperanza,Lote-15,170.49,30.6,optimo,14.1
M-04148,2025-06-07,Buenos Aires,Lote-13,200.05,13.4,humedo,11.4
M-04149,2025-10-08,El Progreso,Lote-21,205.93,21.2,plaga_observada,36.0
M-04150,2025-10-24,La Esperanza,Lote-20,114.0,27.5,listo_para_cosecha,46.6
M-04151,2025-02-28,Buenos Aires,Lote-18,214.35,17.4,humedo,88.7
M-04152,2025-01-31,El Roble,Lote-06,268.49,13.5,seco,41.2
M-04153,2025-10-11,Buenos Aires,Lote-19,78.74,31.6,optimo,89.9
M-04154,2025-09-12,El Roble,Lote-21,211.06,19.6,seco,25.6
M-04155,2025-06-13,San Miguel,Lote-23,129.79,21.6,seco,23.3
M-04156,2025-12-20,La Esperanza,Lote-21,189.04,16.5,optimo,77.6
M-04157,2025-11-16,La Esperanza,Lote-10,159.02,17.3,listo_para_cosecha,83.4
M-04158,2025-04-24,La Esperanza,Lote-24,236.75,21.6,plaga_observada,26.7
M-04159,2025-06-26,Buenos Aires,Lote-21,140.58,28.8,humedo,33.0
M-04160,2025-10-23,La Pradera,Lote-16,230.75,27.9,humedo,62.2
M-04161,2025-06-07,San Miguel,Lote-20,224.97,18.5,humedo,31.6
M-04162,2025-03-11,Los Guaduales,Lote-02,166.02,28.8,plaga_observada,51.9
M-04163,2025-02-15,Buenos Aires,Lote-05,980,16.4,listo_para_cosecha,91.4
M-04164,2025-07-26,Los Guaduales,Lote-19,156.89,27.5,optimo,29.3
M-04165,2025-12-10,La Esperanza,Lote-17,124.84,23.5,optimo,91.0
M-04166,2025-05-20,San Miguel,Lote-19,63.89,30.4,listo_para_cosecha,16.1
M-04167,2025-10-27,Los Guaduales,Lote-09,197.09,18.1,optimo,19.2
M-04168,2025-12-03,Los Guaduales,Lote-21,202.67,29.0,optimo,23.7
M-04169,2025-08-19,El Roble,Lote-15,60.75,29.3,humedo,1.2
M-04170,2025-12-23,El Progreso,Lote-01,192.22,21.0,optimo,77.3
M-04171,2025-03-11,Santa Lucia,Lote-15,140.05,16.6,listo_para_cosecha,78.7
M-04172,2025-03-01,San Miguel,Lote-09,242.67,23.7,humedo,11.6
M-04173,2025-04-23,Santa Lucia,Lote-10,155.73,26.0,plaga_observada,32.5
M-04174,2025-10-25,La Pradera,Lote-19,182.07,27.5,humedo,42.1
M-04175,2025-12-29,Santa Lucia,Lote-15,203.85,23.5,listo_para_cosecha,76.7
M-04176,2025-07-16,La Pradera,Lote-16,210.76,12.7,plaga_observada,50.1
M-04177,2025-05-03,Santa Lucia,Lote-11,169.31,29.0,listo_para_cosecha,6.3
M-04178,2025-12-11,Santa Lucia,Lote-18,222.34,29.3,plaga_observada,62.5
M-04179,2025-10-29,San Miguel,Lote-20,151.18,18.2,optimo,14.0
M-04180,2025-01-12,Santa Lucia,Lote-06,184.79,12.5,listo_para_cosecha,77.9
M-04181,2025-12-20,El Roble,Lote-18,279.91,18.8,listo_para_cosecha,52.4
M-04182,2025-11-17,El Roble,Lote-19,171.8,30.8,plaga_observada,80.6
M-04183,2025-12-04,San Miguel,Lote-24,316.84,15.6,listo_para_cosecha,44.4
M-04184,2025-06-19,La Pradera,Lote-04,138.22,30.4,seco,29.4
M-04185,2025-10-13,El Progreso,Lote-22,225.03,14.1,seco,37.7
M-04186,2025-11-02,Buenos Aires,Lote-24,179.85,24.5,humedo,37.9
M-04187,2025-10-23,Buenos Aires,Lote-02,111.8,27.2,plaga_observada,41.0
M-04188,2025-04-09,San Miguel,Lote-20,104.56,10.6,humedo,32.4
M-04189,2025-08-03,La Pradera,Lote-06,108.97,29.0,humedo,53.1
M-04190,2025-04-21,Buenos Aires,Lote-02,169.1,25.8,humedo,35.9
M-04191,2025-03-17,La Pradera,Lote-23,188.17,17.5,listo_para_cosecha,19.4
M-04192,2025-07-14,La Esperanza,Lote-04,231.63,27.1,listo_para_cosecha,40.3
M-04193,2025-02-25,Los Guaduales,Lote-16,164.24,28.5,listo_para_cosecha,2.7
M-04194,2025-09-19,El Progreso,Lote-09,130.71,14.3,plaga_observada,24.7
M-04195,2025-02-28,Santa Lucia,Lote-12,193.01,28.7,optimo,3.5
M-04196,2025-03-19,San Miguel,Lote-06,141.4,31.3,plaga_observada,33.5
M-04197,2025-07-18,El Progreso,Lote-18,216.95,22.6,humedo,51.2
M-04198,2025-09-16,El Progreso,Lote-16,185.62,28.9,plaga_observada,28.7
M-04199,2025-07-05,La Esperanza,Lote-15,219.1,10.4,seco,6.2
M-04200,2025-06-10,El Roble,Lote-04,313.66,21.9,plaga_observada,57.5
M-04201,2025-02-12,La Pradera,Lote-21,226.64,16.6,listo_para_cosecha,78.2
M-04202,2025-10-09,El Progreso,Lote-18,257.0,16.7,listo_para_cosecha,66.3
M-04203,2025-02-05,La Pradera,Lote-03,196.97,16.6,humedo,79.4
M-04204,2025-12-31,El Roble,Lote-01,185.88,22.7,listo_para_cosecha,14.2
M-04205,2025-06-07,San Miguel,Lote-08,194.01,25.4,humedo,90.5
M-04206,2025-01-11,Santa Lucia,Lote-24,103.02,15.9,optimo,47.6
M-04207,2025-06-29,El Progreso,Lote-15,269.56,29.8,humedo,29.0
M-04208,2025-05-31,San Miguel,Lote-10,162.92,23.9,seco,20.1
M-04209,2025-08-16,La Pradera,Lote-15,91.61,15.8,seco,6.8
M-04210,2025-06-16,El Roble,Lote-06,207.25,16.5,listo_para_cosecha,4.7
M-04211,2025-02-17,La Pradera,Lote-18,243.62,20.9,optimo,70.1
M-04212,2025-03-15,El Roble,Lote-10,91.13,14.1,optimo,27.3
M-04213,2025-12-26,San Miguel,Lote-06,189.86,25.5,optimo,37.9
M-04214,2025-11-14,La Pradera,Lote-05,143.29,26.3,humedo,21.7
M-04215,2025-09-04,Buenos Aires,Lote-01,213.9,20.6,optimo,54.1
M-04216,2025-09-18,Los Guaduales,Lote-06,239.07,25.9,optimo,54.9
M-04217,2025-12-08,Buenos Aires,Lote-09,211.49,20.6,humedo,65.5
M-04218,2025-08-22,El Progreso,Lote-25,227.7,16.0,listo_para_cosecha,78.0
M-04219,2025-10-13,San Miguel,Lote-03,268.21,14.7,plaga_observada,4.0
M-04220,2025-07-16,Buenos Aires,Lote-12,170.57,10.4,optimo,7.8
M-04221,2025-03-20,Buenos Aires,Lote-11,116.32,28.5,listo_para_cosecha,17.5
M-04222,2025-08-26,Los Guaduales,Lote-08,174.73,24.9,humedo,66.1
M-04223,2025-11-07,El Progreso,Lote-11,166.03,28.9,optimo,46.2
M-04224,2025-01-22,La Esperanza,Lote-15,124.52,27.9,listo_para_cosecha,38.8
M-04225,2025-03-29,El Progreso,Lote-20,135.11,21.9,plaga_observada,40.7
M-04226,2025-11-07,La Esperanza,Lote-25,192.1,29.0,seco,72.1
M-04227,2025-01-22,El Progreso,Lote-21,,17.0,optimo,14.1
M-04228,2025-11-11,San Miguel,Lote-15,234.81,19.2,seco,51.9
M-04229,2025-03-12,San Miguel,Lote-07,126.81,29.8,seco,83.2
M-04230,2025-07-26,Los Guaduales,Lote-17,112.15,19.0,plaga_observada,71.5
M-04231,2025-04-20,La Esperanza,Lote-11,144.63,12.3,plaga_observada,44.4
M-04232,2025-08-14,Santa Lucia,Lote-12,198.58,25.2,seco,63.4
M-04233,2025-01-03,La Pradera,Lote-25,200.05,12.0,listo_para_cosecha,34.8
M-04234,2025-08-04,La Pradera,Lote-05,980,31.5,listo_para_cosecha,71.4
M-04235,2025-04-04,Santa Lucia,Lote-23,241.43,15.4,humedo,20.4
M-04236,2025-10-27,El Roble,Lote-23,261.65,12.9,plaga_observada,20.5
M-04237,2025-09-28,Buenos Aires,Lote-17,198.61,19.3,humedo,5.0
M-04238,2025-07-12,Los Guaduales,Lote-23,135.4,31.6,plaga_observada,12.0
M-04239,2025-07-21,El Progreso,Lote-01,172.34,13.8,listo_para_cosecha,18.2
M-04240,2025-04-18,San Miguel,Lote-03,213.32,13.0,seco,19.6
M-04241,2025-03-02,La Pradera,Lote-05,118.91,22.0,plaga_observada,41.2
M-04242,2025-01-02,San Miguel,Lote-12,123.53,27.2,plaga_observada,50.4
M-04243,2025-02-14,La Pradera,Lote-11,236.67,26.9,optimo,80.9
M-04244,2025-06-14,El Roble,Lote-13,272.42,12.6,seco,48.0
M-04245,2025-11-02,San Miguel,Lote-25,159.94,25.3,plaga_observada,65.9
M-04246,2025-05-21,La Pradera,Lote-21,254.38,22.7,optimo,6.6
M-04247,2025-12-08,Los Guaduales,Lote-11,131.43,16.8,seco,1.4
M-04248,2025-07-23,Los Guaduales,Lote-12,167.9,11.9,optimo,29.1
M-04249,2025-02-09,Buenos Aires,Lote-23,240.87,21.7,optimo,6.7
M-04250,2025-08-09,La Esperanza,Lote-04,221.51,29.4,optimo,55.2
M-04251,2025-10-19,Buenos Aires,Lote-05,172.9,31.6,seco,21.4
M-04252,2025-07-26,La Pradera,Lote-16,122.6,18.0,optimo,36.9
M-04253,2025-09-13,San Miguel,Lote-20,222.57,14.2,optimo,68.3
M-04254,2025-03-02,Santa Lucia,Lote-05,227.62,18.2,plaga_observada,51.2
M-04255,2025-02-03,Santa Lucia,Lote-17,210.82,15.1,humedo,59.1
M-04256,2025-11-29,San Miguel,Lote-06,234.33,21.1,optimo,38.5
M-04257,2025-06-09,Los Guaduales,Lote-17,144.2,28.8,plaga_observada,17.2
M-04258,2025-09-16,El Roble,Lote-06,230.16,14.1,humedo,56.1
M-04259,2025-09-19,Los Guaduales,Lote-21,178.59,10.8,seco,69.1
M-04260,2025-02-14,Santa Lucia,Lote-13,145.04,24.4,plaga_observada,87.6
M-04261,2025-02-17,Los Guaduales,Lote-03,240.12,10.7,listo_para_cosecha,51.8
M-04262,2025-01-26,El Roble,Lote-22,208.11,14.6,humedo,79.7
M-04263,2025-10-08,San Miguel,Lote-11,260.62,30.0,seco,90.9
M-04264,2025-07-21,El Roble,Lote-15,174.7,13.4,seco,86.0
M-04265,2025-08-30,La Pradera,Lote-24,271.87,31.0,optimo,14.4
M-04266,2025-12-23,La Esperanza,Lote-10,205.2,10.9,optimo,48.6
M-04267,2025-10-08,La Pradera,Lote-25,292.05,11.0,optimo,50.4
M-04268,2025-12-15,Santa Lucia,Lote-25,150.74,27.9,listo_para_cosecha,9.6
M-04269,2025-05-02,La Pradera,Lote-20,203.64,18.7,seco,30.6
M-04270,2025-04-13,Santa Lucia,Lote-07,144.06,24.3,optimo,73.8
M-04271,2025-05-24,Los Guaduales,Lote-13,147.35,15.5,plaga_observada,44.4
M-04272,2025-05-29,El Progreso,Lote-11,276.87,22.2,seco,12.3
M-04273,2025-04-28,La Pradera,Lote-20,133.71,21.3,plaga_observada,62.8
M-04274,2025-10-27,Los Guaduales,Lote-18,228.53,17.2,plaga_observada,36.5
M-04275,2025-01-27,San Miguel,Lote-25,126.7,14.6,listo_para_cosecha,91.8
M-04276,2025-04-13,Santa Lucia,Lote-24,210.21,19.1,seco,19.4
M-04277,2025-03-11,Buenos Aires,Lote-16,188.26,23.7,plaga_observada,48.5
M-04278,2025-02-11,El Roble,Lote-23,228.03,18.3,optimo,49.5
M-04279,2025-10-13,El Progreso,Lote-01,59.47,21.9,seco,24.8
M-04280,2025-07-28,El Progreso,Lote-21,231.51,12.7,humedo,58.9
M-04281,2025-12-16,El Roble,Lote-24,113.75,11.2,optimo,22.4
M-04282,2025-11-22,El Roble,Lote-15,174.33,24.6,seco,84.6
M-04283,2025-09-01,San Miguel,Lote-03,62.9,20.6,humedo,47.7
M-04284,2025-05-11,La Pradera,Lote-22,137.43,20.1,humedo,85.3
M-04285,2025-11-17,Buenos Aires,Lote-23,191.42,30.4,optimo,80.5
M-04286,2025-05-03,Buenos Aires,Lote-22,163.19,29.1,listo_para_cosecha,65.3
M-04287,2025-06-16,San Miguel,Lote-08,204.77,31.1,seco,74.0
M-04288,2025-07-01,San Miguel,Lote-06,10.95,21.7,humedo,46.0
M-04289,2025-11-21,El Progreso,Lote-07,214.55,11.7,plaga_observada,60.4
M-04290,2025-03-15,Santa Lucia,Lote-19,191.49,30.7,seco,2.0
M-04291,2025-07-14,La Pradera,Lote-11,191.76,27.7,seco,3.4
M-04292,2025-04-20,El Progreso,Lote-22,160.64,12.6,seco,77.9
M-04293,2025-02-04,Los Guaduales,Lote-12,155.63,27.1,listo_para_cosecha,91.0
M-04294,2025-01-09,Los Guaduales,Lote-13,156.01,19.9,plaga_observada,5.1
M-04295,2025-09-07,El Progreso,Lote-02,204.04,31.5,seco,44.8
M-04296,2025-11-18,San Miguel,Lote-02,151.65,28.9,listo_para_cosecha,37.9
M-04297,2025-12-26,San Miguel,Lote-18,209.35,15.7,humedo,13.6
M-04298,2025-08-17,San Miguel,Lote-01,103.03,21.7,plaga_observada,75.3
M-04299,2025-10-04,Buenos Aires,Lote-11,121.14,11.4,optimo,3.2
M-04300,2025-11-25,La Esperanza,Lote-11,263.96,14.8,plaga_observada,9.4
M-04301,2025-01-06,Santa Lucia,Lote-12,102.03,15.3,seco,48.4
M-04302,2025-01-01,Los Guaduales,Lote-13,187.98,25.5,optimo,64.2
M-04303,2025-02-13,Los Guaduales,Lote-22,115.56,12.5,listo_para_cosecha,69.6
M-04304,2025-08-01,El Roble,Lote-06,131.31,14.3,plaga_observada,87.9
M-04305,2025-07-09,El Roble,Lote-19,267.86,28.9,humedo,18.6
M-04306,2025-02-05,El Roble,Lote-24,173.75,21.3,listo_para_cosecha,9.2
M-04307,2025-07-13,El Progreso,Lote-08,101.83,23.1,humedo,37.8
M-04308,2025-08-29,San Miguel,Lote-08,220.26,15.1,listo_para_cosecha,30.0
M-04309,2025-03-15,El Progreso,Lote-13,227.74,23.8,optimo,94.3
M-04310,2025-03-01,La Pradera,Lote-16,65.65,28.9,humedo,86.1
M-04311,2025-11-08,Los Guaduales,Lote-22,104.81,26.6,plaga_observada,22.0
M-04312,2025-12-13,Buenos Aires,Lote-12,145.0,20.4,seco,43.1
M-04313,2025-07-16,San Miguel,Lote-16,132.94,17.4,humedo,70.7
M-04314,2025-12-21,El Progreso,Lote-06,204.58,25.2,listo_para_cosecha,4.2
M-04315,2025-05-11,La Pradera,Lote-20,160.67,30.4,plaga_observada,37.7
M-04316,2025-08-17,El Roble,Lote-15,209.78,20.1,plaga_observada,25.2
M-04317,2025-09-09,Buenos Aires,Lote-08,57.94,11.4,optimo,89.8
M-04318,2025-04-18,Santa Lucia,Lote-15,165.07,29.7,humedo,55.2
M-04319,2025-12-29,El Roble,Lote-16,221.87,28.0,seco,46.6
M-04320,2025-07-09,La Esperanza,Lote-23,211.99,12.2,humedo,55.1
M-04321,2025-12-26,San Miguel,Lote-23,199.16,31.7,listo_para_cosecha,55.0
M-04322,2025-03-24,El Roble,Lote-25,138.44,13.8,humedo,46.8
M-04323,2025-08-24,Los Guaduales,Lote-01,210.35,13.1,seco,78.4
M-04324,2025-08-23,El Roble,Lote-25,221.01,21.4,plaga_observada,16.3
M-04325,2025-08-01,La Pradera,Lote-25,218.19,25.4,plaga_observada,37.2
M-04326,2025-07-28,La Pradera,Lote-04,197.46,15.2,humedo,58.4
M-04327,2025-03-28,La Esperanza,Lote-01,127.92,30.0,optimo,24.2
M-04328,2025-10-16,El Progreso,Lote-02,186.45,19.1,plaga_observada,83.6
M-04329,2025-12-28,Los Guaduales,Lote-11,148.96,29.7,listo_para_cosecha,58.0
M-04330,2025-06-10,El Progreso,Lote-21,149.98,29.3,optimo,33.7
M-04331,2025-05-06,La Pradera,Lote-20,184.82,18.9,plaga_observada,24.5
M-04332,2025-04-08,Santa Lucia,Lote-02,213.1,22.2,seco,75.1
M-04333,2025-04-22,El Progreso,Lote-15,193.93,22.3,seco,73.7
M-04334,2025-05-16,San Miguel,Lote-05,271.88,16.3,humedo,91.4
M-04335,2025-12-31,San Miguel,Lote-05,132.57,26.7,plaga_observada,74.2
M-04336,2025-08-04,Los Guaduales,Lote-04,233.58,16.0,humedo,87.9
M-04337,2025-11-15,Los Guaduales,Lote-04,173.49,24.2,plaga_observada,9.3
M-04338,2025-01-24,La Pradera,Lote-07,238.99,27.5,plaga_observada,10.4
M-04339,2025-01-12,Santa Lucia,Lote-01,152.41,24.5,listo_para_cosecha,73.5
M-04340,2025-07-13,Santa Lucia,Lote-23,299.29,19.2,listo_para_cosecha,39.4
M-04341,2025-08-25,El Progreso,Lote-12,222.68,30.0,plaga_observada,49.5
M-04342,2025-02-02,El Progreso,Lote-20,178.67,29.8,humedo,33.7
M-04343,2025-04-17,Buenos Aires,Lote-20,145.28,15.1,optimo,45.5
M-04344,2025-02-19,Santa Lucia,Lote-19,170.61,10.0,plaga_observada,68.0
M-04345,2025-10-13,La Esperanza,Lote-12,114.39,15.2,optimo,52.1
M-04346,2025-02-14,La Esperanza,Lote-19,130.61,19.0,seco,56.3
M-04347,2025-10-14,La Pradera,Lote-22,102.43,29.3,seco,4.3
M-04348,2025-01-17,La Pradera,Lote-11,140.81,21.6,humedo,31.3
M-04349,2025-07-26,Santa Lucia,Lote-02,200.51,18.8,seco,69.2
M-04350,2025-06-05,La Pradera,Lote-11,232.21,29.5,listo_para_cosecha,46.7
M-04351,2025-10-22,El Progreso,Lote-12,175.59,23.8,plaga_observada,53.9
M-04352,2025-04-16,Santa Lucia,Lote-14,230.06,14.1,seco,75.4
M-04353,2025-03-18,Buenos Aires,Lote-23,263.67,23.5,humedo,33.6
M-04354,2025-04-04,El Roble,Lote-08,124.87,11.3,listo_para_cosecha,9.2
M-04355,2025-02-14,El Roble,Lote-16,213.06,22.9,humedo,31.8
M-04356,2025-09-28,San Miguel,Lote-21,311.78,11.1,plaga_observada,71.5
M-04357,2025-05-25,Buenos Aires,Lote-04,172.72,21.1,optimo,37.5
M-04358,2025-12-25,El Progreso,Lote-18,136.05,31.5,humedo,63.3
M-04359,2025-02-09,La Pradera,Lote-04,175.98,14.4,plaga_observada,89.0
M-04360,2025-11-07,La Pradera,Lote-04,200.32,22.4,humedo,38.3
M-04361,2025-10-14,Buenos Aires,Lote-02,203.51,29.6,listo_para_cosecha,23.7
M-04362,2025-12-08,El Progreso,Lote-04,168.98,14.0,seco,68.1
M-04363,2025-08-03,Buenos Aires,Lote-25,222.12,16.0,listo_para_cosecha,69.7
M-04364,2025-08-30,Los Guaduales,Lote-25,268.19,31.7,listo_para_cosecha,39.4
M-04365,2025-05-15,San Miguel,Lote-09,118.74,16.3,listo_para_cosecha,51.4
M-04366,2025-02-27,La Esperanza,Lote-23,126.26,24.3,listo_para_cosecha,10.9
M-04367,2025-06-28,El Progreso,Lote-04,215.57,12.0,optimo,10.5
M-04368,2025-06-29,El Progreso,Lote-07,271.94,18.5,plaga_observada,9.0
M-04369,2025-12-13,La Pradera,Lote-13,259.06,13.5,humedo,2.6
M-04370,2025-05-11,La Esperanza,Lote-18,183.0,25.0,humedo,50.5
M-04371,2025-01-23,Buenos Aires,Lote-24,238.08,24.9,plaga_observada,55.5
M-04372,2025-01-24,San Miguel,Lote-04,124.59,15.6,humedo,42.4
M-04373,2025-07-13,El Roble,Lote-19,120.28,10.2,optimo,26.2
M-04374,2025-05-28,San Miguel,Lote-19,284.42,29.8,plaga_observada,63.5
M-04375,2025-09-09,El Roble,Lote-05,236.68,15.6,seco,56.9
M-04376,2025-10-14,Los Guaduales,Lote-11,175.75,19.0,humedo,10.7
M-04377,2025-03-21,San Miguel,Lote-08,154.26,16.0,optimo,4.2
M-04378,2025-07-17,Los Guaduales,Lote-01,151.36,20.9,humedo,75.3
M-04379,2025-02-11,El Progreso,Lote-03,178.08,29.3,humedo,78.5
M-04380,2025-12-06,Buenos Aires,Lote-15,178.08,12.8,humedo,15.7
M-04381,2025-09-02,El Progreso,Lote-08,175.76,20.0,seco,63.0
M-04382,2025-09-27,La Pradera,Lote-22,124.06,13.2,optimo,91.3
M-04383,2025-04-11,La Pradera,Lote-21,271.18,30.9,plaga_observada,41.0
M-04384,2025-07-01,Buenos Aires,Lote-21,205.76,29.1,optimo,29.2
M-04385,2025-11-05,San Miguel,Lote-14,282.59,19.1,listo_para_cosecha,76.3
M-04386,2025-03-14,La Pradera,Lote-06,135.43,24.7,humedo,6.0
M-04387,2025-01-13,La Esperanza,Lote-11,64.47,31.5,plaga_observada,10.1
M-04388,2025-12-17,El Progreso,Lote-10,180.75,12.0,listo_para_cosecha,25.8
M-04389,2025-09-10,La Pradera,Lote-10,221.78,20.4,listo_para_cosecha,20.4
M-04390,2025-02-13,San Miguel,Lote-12,203.33,21.2,plaga_observada,29.7
M-04391,2025-07-03,La Esperanza,Lote-25,152.34,24.5,listo_para_cosecha,63.5
M-04392,2025-08-14,El Progreso,Lote-14,160.54,29.1,plaga_observada,91.7
M-04393,2025-11-15,El Progreso,Lote-21,148.87,26.4,seco,67.5
M-04394,2025-08-14,San Miguel,Lote-18,149.17,25.0,seco,2.9
M-04395,2025-10-01,Santa Lucia,Lote-22,163.68,31.1,optimo,70.5
M-04396,2025-04-25,El Roble,Lote-22,196.03,16.8,humedo,85.0
M-04397,2025-09-21,El Roble,Lote-07,132.86,18.9,humedo,38.7
M-04398,2025-01-29,La Pradera,Lote-02,226.48,10.5,seco,45.9
M-04399,2025-01-07,San Miguel,Lote-10,138.42,12.5,humedo,77.5
M-04400,2025-10-19,Los Guaduales,Lote-09,157.73,17.0,optimo,20.6
M-04401,2025-10-14,El Progreso,Lote-09,55.16,20.4,optimo,68.8
M-04402,2025-12-18,Buenos Aires,Lote-15,225.97,28.4,listo_para_cosecha,25.7
M-04403,2025-10-29,El Roble,Lote-24,126.83,26.9,humedo,54.6
M-04404,2025-08-12,La Pradera,Lote-10,149.0,28.5,optimo,40.4
M-04405,2025-09-24,Santa Lucia,Lote-25,215.62,12.8,seco,28.0
M-04406,2025-08-09,Los Guaduales,Lote-01,208.88,29.3,seco,45.3
M-04407,2025-11-12,Buenos Aires,Lote-12,111.62,23.0,plaga_observada,6.9
M-04408,2025-08-21,San Miguel,Lote-04,226.17,11.3,plaga_observada,69.1
M-04409,2025-12-24,La Pradera,Lote-05,164.98,27.1,optimo,45.2
M-04410,2025-01-09,Santa Lucia,Lote-08,171.56,18.5,listo_para_cosecha,21.4
M-04411,2025-11-03,El Roble,Lote-19,111.99,10.3,plaga_observada,48.9
M-04412,2025-12-21,El Roble,Lote-17,217.92,11.1,seco,62.4
M-04413,2025-11-04,La Pradera,Lote-06,97.09,16.3,optimo,35.8
M-04414,2025-07-19,El Roble,Lote-14,350.8,28.6,humedo,69.8
M-04415,2025-07-07,La Pradera,Lote-05,209.28,18.8,seco,28.7
M-04416,2025-07-21,Santa Lucia,Lote-10,154.09,24.9,optimo,24.0
M-04417,2025-04-24,San Miguel,Lote-03,143.99,14.9,plaga_observada,75.9
M-04418,2025-12-19,Santa Lucia,Lote-15,88.08,28.1,humedo,10.7
M-04419,2025-04-13,El Roble,Lote-13,162.44,20.5,humedo,83.5
M-04420,2025-04-27,Santa Lucia,Lote-02,218.93,29.6,seco,3.9
M-04421,2025-10-24,El Progreso,Lote-17,25.1,26.1,humedo,34.7
M-04422,2025-06-02,Buenos Aires,Lote-17,218.61,25.8,seco,63.3
M-04423,2025-01-23,Santa Lucia,Lote-10,184.68,28.1,plaga_observada,8.7
M-04424,2025-12-07,La Pradera,Lote-10,202.58,21.3,optimo,87.8
M-04425,2025-04-18,Buenos Aires,Lote-12,233.59,19.9,optimo,20.9
M-04426,2025-02-27,Los Guaduales,Lote-21,184.66,22.0,seco,15.7
M-04427,2025-02-12,El Roble,Lote-20,173.99,29.5,humedo,22.8
M-04428,2025-06-13,Santa Lucia,Lote-10,83.89,15.2,listo_para_cosecha,26.3
M-04429,2025-09-13,Santa Lucia,Lote-24,138.78,27.0,plaga_observada,59.8
M-04430,2025-11-28,La Esperanza,Lote-07,222.27,25.6,seco,23.8
M-04431,2025-07-06,Santa Lucia,Lote-08,206.13,11.7,listo_para_cosecha,58.7
M-04432,2025-06-23,El Roble,Lote-07,168.68,18.2,listo_para_cosecha,2.0
M-04433,2025-11-08,El Progreso,Lote-09,177.75,24.3,humedo,57.4
M-04434,2025-06-26,San Miguel,Lote-09,238.79,26.9,humedo,24.6
M-04435,2025-01-31,Santa Lucia,Lote-17,154.28,30.5,seco,15.3
M-04436,2025-01-30,Santa Lucia,Lote-05,62.47,30.9,plaga_observada,52.1
M-04437,2025-01-26,San Miguel,Lote-03,185.54,16.6,listo_para_cosecha,50.5
M-04438,2025-11-14,El Progreso,Lote-03,121.51,21.1,humedo,18.6
M-04439,2025-10-02,Los Guaduales,Lote-20,144.93,18.4,listo_para_cosecha,85.4
M-04440,2025-01-16,Los Guaduales,Lote-08,209.92,22.4,seco,47.1
M-04441,2025-04-15,El Roble,Lote-01,239.21,24.3,optimo,0.4
M-04442,2025-03-26,San Miguel,Lote-01,233.08,11.8,seco,38.8
M-04443,2025-01-09,La Esperanza,Lote-10,241.11,23.7,humedo,53.3
M-04444,2025-09-19,Santa Lucia,Lote-14,242.27,14.3,seco,50.4
M-04445,2025-11-26,Los Guaduales,Lote-25,208.04,12.8,plaga_observada,23.2
M-04446,2025-11-15,El Roble,Lote-15,149.8,19.6,humedo,31.6
M-04447,2025-04-14,Buenos Aires,Lote-16,166.11,24.5,humedo,26.5
M-04448,2025-09-21,Santa Lucia,Lote-19,143.3,27.4,listo_para_cosecha,46.0
M-04449,2025-02-22,Santa Lucia,Lote-17,215.09,21.9,listo_para_cosecha,30.3
M-04450,2025-04-22,San Miguel,Lote-02,166.9,12.4,listo_para_cosecha,55.8
M-04451,2025-02-04,La Esperanza,Lote-13,206.38,16.7,optimo,29.6
M-04452,2025-11-09,San Miguel,Lote-07,55.55,28.4,plaga_observada,11.7
M-04453,2025-10-03,Buenos Aires,Lote-07,177.88,21.0,plaga_observada,85.7
M-04454,2025-12-06,Buenos Aires,Lote-22,138.12,19.6,listo_para_cosecha,13.5
M-04455,2025-08-30,Santa Lucia,Lote-10,87.73,18.4,plaga_observada,25.0
M-04456,2025-08-29,La Pradera,Lote-19,193.35,10.2,humedo,87.0
M-04457,2025-03-23,Buenos Aires,Lote-10,279.53,27.5,plaga_observada,58.7
M-04458,2025-01-28,La Pradera,Lote-02,72.12,17.1,listo_para_cosecha,28.7
M-04459,2025-03-05,Los Guaduales,Lote-06,265.62,12.3,humedo,49.4
M-04460,2025-06-24,La Esperanza,Lote-07,274.14,24.4,seco,81.2
M-04461,2025-03-26,Santa Lucia,Lote-15,117.93,16.8,listo_para_cosecha,59.9
M-04462,2025-12-31,Buenos Aires,Lote-15,125.18,30.0,humedo,83.5
M-04463,2025-11-09,El Roble,Lote-24,178.35,17.8,plaga_observada,21.1
M-04464,2025-08-26,Buenos Aires,Lote-19,189.52,15.1,plaga_observada,34.9
M-04465,2025-06-25,La Pradera,Lote-24,113.24,15.7,listo_para_cosecha,30.3
M-04466,2025-03-03,Santa Lucia,Lote-07,130.12,13.2,optimo,82.1
